# Personajes del juego, sacados de chara_param y chara_base.
# identidad = el valor del campo 0xBA162C11 de la partida, en hex.
# Lo genera herramientas/construir_personajes.py.
identidad,chara_base_id,indice,rareza,rareza_valor,nombre_es,nombre_en,apt_entrenador,apt_gerente,tec1,tec2,tec3,tec4,tec5,tec6,tec7,tec8,tec9,tec1_nivel,tec2_nivel,tec3_nivel,tec4_nivel,tec5_nivel,tec6_nivel,tec7_nivel,tec8_nivel,tec9_nivel,arquetipo_valor,clave_personal,tablero
6E6DDD8E,-946220036,1824,normal,0,Otto Nobili,Ottorino Nobili,,,53BDEE08,C26E1900,A611D7A6,B341B92F,608FE97F,47981F48,47685B8D,FD16FB61,6BF911A6,1,13,20,30,38,43,30,38,43,3,5,
6E82291D,-948557969,4023,normal,0,Solada Kulkit,Solada Kulkit,,,D5B95E1F,1EED0E66,15EDD114,7A9CE04F,6305EFC5,E40D7BD6,A7915C10,2A0DCADD,6BF911A6,1,13,20,30,38,43,30,38,43,2,3,
6E82A650,-948525022,574,normal,0,Ton Nino,Ton Nino,,,94884506,AF0B8850,546F2DC4,E9ED003F,A722BBD9,E40D7BD6,A0F528AF,EE3A9349,47981F48,1,13,20,30,38,43,30,38,43,3,1,
6E915954,-949659866,4886,normal,0,Rio,Rio,,,B3DC103D,2234F4DC,FBCA9026,BC27E078,C945D813,6BF911A6,0AC76340,C5B98A76,D1A8183F,1,13,20,30,38,43,30,38,43,2,3,
6E986853,-949197279,5159,normal,0,Phoebe Soarsky,Phoebe Soarsky,,,D1DFD83A,8EA50F65,1EC61007,D6AEF1B7,EE3A9349,47981F48,C5B98A76,CF94147C,723D7CA1,1,13,20,30,38,43,30,38,43,0,11,
6E9F041C,-949286290,1929,normal,0,Gerhard Enders,Gerhard Enders,,,53BDEE08,491670C4,73A38157,E054B588,CB7446F6,D1A8183F,2D69BE62,43BD3A61,47981F48,1,13,20,30,38,43,30,38,43,1,6,
6EAFF0AD,-950272289,4376,normal,0,Elyse Reign,Elyse Reign,,,357B4A6B,A3DCC454,AB6D0E75,D5871D4C,74741221,723D7CA1,6228AEBD,044047B7,6BF911A6,1,13,20,30,38,43,30,38,43,2,4,
6EB0397C,-1717452464,1,normal,0,Mark Evans,Mark Evans,,,5228388C,D04A0EBE,3CFCBC8F,1B93FA5D,FFAF91A4,E8DE6C40,,,,1,13,20,30,38,43,0,0,0,5,8,
6EBF7FD9,-951357013,2796,normal,0,Sirius Buff,Sirius Buff,,,90EEC323,06EAA75D,3FCB7D73,D59710C4,08A1BF72,47981F48,FC3BBA19,A36F239D,723D7CA1,1,13,20,30,38,43,30,38,43,0,3,
6EC011E4,1268841259,4837,fabled,8,Jimmy Wongfu,Jimmy Wongfu,,,564D390E,C6089F25,2A1DC755,177C2217,564D390E,723D7CA1,2A1DC755,979FEAAE,47981F48,1,13,20,30,38,43,30,38,43,2,6,
6EC181ED,-952791137,1172,normal,0,Crane Kik,Crane Kik,,,046D8ECB,34766547,E720CCBF,20B68DF0,0F5312EA,D1A8183F,CD084057,9C07CC74,E40D7BD6,1,13,20,30,38,43,30,38,43,2,12,
6EC97F4E,-952274628,1584,normal,0,Mary Hugland,Mary Hugland,,,860FB8F9,F1C1B765,5228388C,E720CCBF,BD2F9FEE,D1A8183F,2ED8AB31,7C5D21A8,47981F48,1,13,20,30,38,43,30,38,43,5,7,
6ECA59BB,-952215607,1994,normal,0,Sael,Sanctus,,,F2ED0B24,8874C30A,74741221,B3E2536E,5FE70696,6BF911A6,B3E2536E,B96C2725,E40D7BD6,1,13,20,30,38,43,30,38,43,5,4,
6EDCD6D0,-953624414,4515,normal,0,Barry Cade,Barry Cade,,,90EEC323,879A6E7D,DAE1441B,A87FF167,73006B16,47981F48,F5A73140,DE87C23E,723D7CA1,1,13,20,30,38,43,30,38,43,3,8,
6EE5D3A8,-955130406,4464,normal,0,Sonny Wright,Sonny Wright,,,357B4A6B,BC9407B1,6DE0BA83,B96C2725,155391F5,6BF911A6,603C0EB6,6CFB4F3A,E40D7BD6,1,13,20,30,38,43,30,38,43,2,4,
6EF5E33C,-956175026,328,normal,0,Trey Hugger,Trey Hugger,,,455C95D2,E1C433B6,3B88C5B8,34766547,623683BA,D1A8183F,F270A236,028C2178,47981F48,1,13,20,30,38,43,30,38,43,2,11,
6EF7F50D,-656049099,1147,normal,0,Victoria Vanguard,Victoria Vanguard,,,A0F528AF,EE3A9349,,,,,,,,1,13,0,0,0,0,0,0,0,3,8,
6F03EBDA,-956832344,1182,normal,0,Dirk Artz,Dirk Artz,,,357B4A6B,CD084057,E2EDDF4D,C2F6E0A8,B4962A59,6BF911A6,97071306,2DCA5423,723D7CA1,1,13,20,30,38,43,30,38,43,1,7,
6F08338C,-956547586,1980,normal,0,Anorel,Anorel,,,860FB8F9,D73E7789,6B8F360D,0CE207B9,3F4DA9DC,D1A8183F,B3E2536E,B96C2725,723D7CA1,1,13,20,30,38,43,30,38,43,0,7,
6F08BCC1,-956517709,2714,normal,0,Bai Long,Bailong,,,357B4A6B,F514D689,5FEC0899,2DCA5423,0A06F8B0,EC21356C,3F689732,0A06F8B0,EC21356C,1,13,20,30,38,43,30,38,43,0,11,
6F0B1579,-956359925,1574,normal,0,Remy Diggun,Remy Diggun,,,53BDEE08,2E7B4170,F94B6EAD,8F10B7B5,028C2178,47981F48,446AA917,F2D34877,E40D7BD6,1,13,20,30,38,43,30,38,43,4,9,
6F151E8D,-958328577,4339,normal,0,Haniwa Pawlo,Haniwa Pawlo,,,5778826C,49334E2A,BDA94B41,256B938A,7670BFA2,47981F48,C9F63FDA,F8FED67D,E40D7BD6,1,13,20,30,38,43,30,38,43,2,6,
6F27B99F,-959203347,4474,normal,0,Nino Nango,Nino Nango,,,57DB682D,B8F28194,A2FC2204,019EDE6A,B4962A59,E40D7BD6,ED8B861A,400C2F32,47981F48,1,13,20,30,38,43,30,38,43,3,10,
6F37890B,-960264327,338,normal,0,Hank O'Chief,Hank O'Chief,,,046D8ECB,E1C433B6,34766547,3B88C5B8,4AA76597,D1A8183F,3D6C3AB1,7C5D21A8,47981F48,1,13,20,30,38,43,30,38,43,0,1,
6F40CC67,-961232363,564,normal,0,Shemmy Ramis,Shemmy Ramis,,,53BDEE08,36F41C6B,F6B5CE52,6305EFC5,683E235E,E40D7BD6,3657F62A,7C5D21A8,47981F48,1,13,20,30,38,43,30,38,43,4,7,
6F533363,-962118383,4896,normal,0,Gonçalo,Gonçalo,,,860FB8F9,85330930,0AC76340,5AA2E144,4E6209F3,D1A8183F,B96C2725,35450938,723D7CA1,1,13,20,30,38,43,30,38,43,2,13,
6F5A0264,-961672170,5169,normal,0,Corday Dremin,Corday Dremin,,,744A5172,BFADE6C2,C1CF01DB,DFAA8346,44D94EDE,6BF911A6,E9ED003F,2DCA5423,E40D7BD6,1,13,20,30,38,43,30,38,43,3,12,
6F5D6E2B,-961978279,1919,normal,0,Alexander Hausen,Alexander Hausen,,,F2ED0B24,19B26930,0A9E0118,9BD05F02,A87FF167,47981F48,E8C04147,29BCDF8E,6BF911A6,1,13,20,30,38,43,30,38,43,1,12,
6F6D9A9A,-963013400,4387,normal,0,Liliane Alban,Liliane Alban,,,90EEC323,D5871D4C,9FB6D927,A3DCC454,AB6D0E75,6BF911A6,E2FDD2C5,028C2178,47981F48,1,13,20,30,38,43,30,38,43,5,8,
6F7D15EE,-964093028,2806,normal,0,Bruno Tanner,Bruno Tanner,,,94884506,4B37E3A9,E69B54E0,C5B98A76,CF94147C,E40D7BD6,002B66BA,08A1BF72,47981F48,1,13,20,30,38,43,30,38,43,4,9,
6F92E17D,-966332657,975,normal,0,Pete Pang,Pete Pang,,,860FB8F9,1289A5AB,618796E9,0F5312EA,623683BA,D1A8183F,3D6C3AB1,D9505148,47981F48,1,13,20,30,38,43,30,38,43,3,12,
6F9348F1,-966310269,5387,normal,0,Lazaro Coveton,Lazaro Coveton,,,122F1F50,3B0E1117,F5A73140,6305EFC5,A36F239D,723D7CA1,3657F62A,A87FF167,47981F48,1,13,20,30,38,43,30,38,43,5,9,
6FA46FEF,-967810659,1389,normal,0,Emma Barres,Emma Barres,,,57DB682D,ACBA9D03,546F2DC4,2D69BE62,EE3A9349,47981F48,6B8F360D,B3E2536E,E40D7BD6,1,13,20,30,38,43,30,38,43,5,10,
6FA6FC57,-879104265,2464,normal,0,Samguk Han,Samguk Han,,,10A836C6,D3FB1BED,A3C2E953,,,,,,,1,13,20,0,0,0,0,0,0,2,8,
6FAFB7B9,-967067189,1834,normal,0,Enrico Oconti,Enrico Oliviero,,,57DB682D,5CE5F40C,CA7C3960,9A5EF43B,446AA917,E40D7BD6,47685B8D,FD16FB61,6BF911A6,1,13,20,30,38,43,30,38,43,1,4,
6FC8C241,-969094093,3782,normal,0,Emosuke Rokudo,Emosuke Rokudo,,,531E0449,0B00A7A9,FE9CFDDB,ACAA908B,7B395517,6BF911A6,BD0AA100,F8FED67D,723D7CA1,1,13,20,30,38,43,30,38,43,4,4,
6FD00C76,-970718716,2285,normal,0,Theron Starr,Theron Starr,,,357B4A6B,979FEAAE,644A851B,EE2A9EC1,5C5613C5,6BF911A6,ED8B861A,028C2178,47981F48,1,13,20,30,38,43,30,38,43,1,1,
6FD39563,-970482927,4433,normal,0,El Segundo,The Second,1,,5778826C,5CE5F40C,DB595BE3,D59710C4,F6162413,723D7CA1,8F10B7B5,028C2178,47981F48,1,13,20,30,38,43,30,38,43,5,7,
6FDA91DB,-970022999,3314,normal,0,Stan Roller,Stan Roller,,,744A5172,44D94EDE,4F6A7665,7B395517,C8538A82,6BF911A6,546F2DC4,1A037C63,723D7CA1,1,13,20,30,38,43,30,38,43,0,9,
6FE74852,-971815392,256,normal,0,Frank Drake,Frank Drake,,,D1DFD83A,0DD16BC6,1EC61007,689DC91F,EE3A9349,47981F48,546F2DC4,2DCA5423,E40D7BD6,1,13,20,30,38,43,30,38,43,4,3,
6FF76C99,1751902334,4929,normal,0,Destin Billows,Destin Billows,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,2,
7000FFDC,-638258770,2236,normal,0,Anna Mite,Anna Mite,,,122F1F50,AF0B8850,E9ED003F,013D342B,43BD3A61,47981F48,6B8F360D,A722BBD9,723D7CA1,1,13,20,30,38,43,30,38,43,4,10,
700366C9,-638097221,4416,normal,0,June Davidson,June Davidson,,,860FB8F9,E94EEA7E,47785605,3B0E1117,88C724C3,47981F48,4E6209F3,F8DBE893,D1A8183F,1,13,20,30,38,43,30,38,43,5,1,
700A6271,-637637629,3283,normal,0,Fünf Whitely,Fünf Whitely,,,5778826C,4A31BCB0,0A06F8B0,3647FBA2,C8538A82,6BF911A6,06494D1C,7670BFA2,47981F48,1,13,20,30,38,43,30,38,43,2,6,
701831EB,-638828647,3833,normal,0,Jor Braykur,Jor Braykur,,,904D2962,FC985058,C3DBA1D0,BDA94B41,08A1BF72,47981F48,C9F63FDA,CF94147C,723D7CA1,1,13,20,30,38,43,30,38,43,4,2,
7034C428,-554574824,5888,normal,0,Zetoh,Zetoh,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,2,
7034FE37,-641667003,5360,normal,0,Shiryu Hanabusa,Shiryu Hanabusa,,,455C95D2,FC985058,3B88C5B8,AF8D5CFF,A3C2E953,D1A8183F,BDA94B41,EE3A9349,47981F48,1,13,20,30,38,43,30,38,43,3,3,
7037BBF8,-641485430,287,normal,0,Monty Patten,Monty Patten,,,57DB682D,98614A51,74741221,ED8B861A,028C2178,47981F48,AB6D0E75,D17962C1,E40D7BD6,1,13,20,30,38,43,30,38,43,2,3,
703A63B1,-640782909,5717,normal,0,Nelvin Dustrie,Nelvin Dustrie,,,57DB682D,5CE5F40C,2ED8AB31,36F41C6B,6FF9BDA0,723D7CA1,1A037C63,08A1BF72,47981F48,1,13,20,30,38,43,30,38,43,1,8,
703DCF30,-641089214,4919,normal,0,Mintaka,Mintaka,,,57DB682D,B341B92F,6B2CDC4C,D636081F,5B918D3B,723D7CA1,74D7F860,70129404,47981F48,1,13,20,30,38,43,30,38,43,3,14,
704212D7,-642376539,924,normal,0,Sim Cope,Sim Cope,,,904D2962,19B26930,EE997908,35E6E379,028C2178,47981F48,F6162413,6CFB4F3A,E40D7BD6,1,13,20,30,38,43,30,38,43,1,1,
704945CC,-641905730,4495,normal,0,Oleander Meadows,Oleander Meadows,,,53BDEE08,F9C39A8D,8739843C,FC3BBA19,3657F62A,47981F48,DFB4AE41,2C71CC7C,D1A8183F,1,13,20,30,38,43,30,38,43,4,5,
70502277,-643552251,5318,normal,0,Zaydan Smythe,Zaydan Smythe,,,5778826C,06EAA75D,F6B5CE52,3657F62A,D9505148,47981F48,E25E3884,683E235E,723D7CA1,1,13,20,30,38,43,30,38,43,0,6,
705F3FD6,-643092060,3166,normal,0,Beat Baxter,Beat Baxter,,,5778826C,2A0DCADD,FC985058,256B938A,08A1BF72,47981F48,A86FFCEF,2BA5D8AD,6BF911A6,1,13,20,30,38,43,30,38,43,5,2,
70749C45,-645885385,1438,normal,0,Harry Keenan,Harry Keenan,,,744A5172,9B73B543,DA79BDB3,0A9E0118,7BB1A137,6BF911A6,B7273F0A,6CFB4F3A,E40D7BD6,1,13,20,30,38,43,30,38,43,1,2,
707F4413,-645182879,1793,normal,0,Thiago Torres,Thiago Torres,,,D1DFD83A,3D6C3AB1,F6B5CE52,1289A5AB,C2CDF341,47981F48,6228AEBD,0DD16BC6,723D7CA1,1,13,20,30,38,43,30,38,43,1,2,
708645D7,-646820955,1349,normal,0,Flip Sliden,Flip Sliden,,,D5B95E1F,B8E28C1C,6B8F360D,31338295,88FC372A,6BF911A6,546F2DC4,B3E2536E,723D7CA1,1,13,20,30,38,43,30,38,43,2,12,
70903FCD,-647745089,535,normal,0,Ollie Twister,Ollie Twister,,,904D2962,9B48A6AA,6B8F360D,31338295,FD16FB61,6BF911A6,546F2DC4,A722BBD9,723D7CA1,1,13,20,30,38,43,30,38,43,2,4,
7090B080,-647708942,4044,normal,0,R'adji,R'adji,,,90EEC323,FA728FDE,07F152E4,4FD991AC,88C724C3,47981F48,4FD991AC,4BBF1789,E40D7BD6,1,13,20,30,38,43,30,38,43,3,8,
70ADE644,-648419274,2835,normal,0,Mudhi Uppindown,Mudhi Uppindown,,,122F1F50,0B00A7A9,7A9CE04F,15EDD114,27EA6D01,6BF911A6,FC3BBA19,A36F239D,723D7CA1,1,13,20,30,38,43,30,38,43,2,6,
70BAD9A5,-649144361,913,normal,0,Chris Hypogee,Chris Hypogee,,,B3DC103D,36F41C6B,EC052D23,F5A73140,683E235E,723D7CA1,B351B4A7,47685B8D,6BF911A6,1,13,20,30,38,43,30,38,43,4,12,
70C5626A,-651072488,76,normal,0,Neil Waters,Neil Waters,,,90EEC323,F1C1B765,DA79BDB3,842B7B2E,8F10B7B5,47981F48,C8538A82,27EA6D01,6BF911A6,1,13,20,30,38,43,30,38,43,5,8,
70D1E498,-1416125486,3,normal,0,Jack Wallside,Jack Wallside,,,90EEC323,879A6E7D,7C5D21A8,,,,,,,1,13,20,0,0,0,0,0,0,5,8,
70D84F6B,-651411175,2673,normal,0,Theo Divine,Theo Divine,,,860FB8F9,AF8D5CFF,D3FB1BED,EEBC47E6,E2F3F24A,D1A8183F,FC3BBA19,A36F239D,723D7CA1,1,13,20,30,38,43,30,38,43,4,6,
70DBE6D3,-651171679,1625,normal,0,Chip Stocks,Chip Stocks,,,57DB682D,7F74CD53,F5A73140,E628B329,2B936C6C,6BF911A6,6305EFC5,683E235E,723D7CA1,1,13,20,30,38,43,30,38,43,0,8,
70E77AA1,-653036333,369,normal,0,Brian Presser,Brian Presser,,,94884506,257B9E02,6305EFC5,3A80BA2E,AF1B85D8,6BF911A6,F5A73140,683E235E,723D7CA1,1,13,20,30,38,43,30,38,43,1,11,
70EAE879,-652286453,3726,normal,0,Viol,Viol,,,531E0449,917B15A7,681B1DB0,B3E2536E,CF94147C,723D7CA1,555C41BB,7DCDA796,D1A8183F,1,13,20,30,38,43,30,38,43,5,12,
70FACAAF,1594500502,1088,normal,0,Kiburn,Kiburn,,,9B73B543,9F153366,,,,,,,,1,13,0,0,0,0,0,0,0,3,8,
7107085D,-655161809,66,normal,0,Tyron Rock,Tyron Rock,,,57DB682D,DA79BDB3,431ED020,B7273F0A,A7915C10,E40D7BD6,5B226AF2,5DC8B574,6BF911A6,1,13,20,30,38,43,30,38,43,1,7,
710A9A85,-654404361,3530,normal,0,Julieta,Juliet,,,744A5172,C8538A82,C5B98A76,8EA50F65,E8F6F586,6BF911A6,481E0F52,2DCA5423,E40D7BD6,1,13,20,30,38,43,30,38,43,0,6,
71117247,-656049099,1147,normal,0,Victoria Vanguard,Victoria Vanguard,,,57DB682D,A0F528AF,708A6DAC,8C395B4E,EE3A9349,E40D7BD6,1EC61007,EE3A9349,47981F48,1,13,20,30,38,43,30,38,43,3,8,
71198CE4,-655523178,1615,normal,0,Cary Fearless,Cary Fearless,,,B3DC103D,9B73B543,DA79BDB3,6228AEBD,BF1E010B,6BF911A6,F6162413,6CFB4F3A,723D7CA1,1,13,20,30,38,43,30,38,43,2,8,
711A255C,-655480018,2683,normal,0,Tet Aqua,Tet Aqua,,,357B4A6B,26CA8B51,0A06F8B0,2A0DCADD,6228AEBD,6BF911A6,210D15AF,CF94147C,723D7CA1,1,13,20,30,38,43,30,38,43,2,7,
7124B91A,-657410200,5450,normal,0,Renee Sirensong,Renee Sirensong,,,744A5172,879A6E7D,E628B329,B351B4A7,6FF9BDA0,6BF911A6,D59710C4,08A1BF72,47981F48,1,13,20,30,38,43,30,38,43,3,11,
71251096,-657383708,379,normal,0,Ron Away,Ron Away,,,904D2962,220FE735,EE997908,6228AEBD,4F6A7665,6BF911A6,B7273F0A,6CFB4F3A,723D7CA1,1,13,20,30,38,43,30,38,43,1,9,
71259FDB,-657354327,4126,normal,0,Bindal Hermit,Bindal Hermit,,,57DB682D,0662537D,ED5B0C51,82EABAC9,2DCA5423,723D7CA1,ABCEE434,3DE4CE91,47981F48,1,13,20,30,38,43,30,38,43,3,10,
712E0C7C,1336577304,4771,hero,6,Sandra Fischer,Sandra Fischer,,,AAD6962A,EBE78D33,4660241B,AAD6962A,4660241B,D1A8183F,,,,1,13,20,30,38,43,0,0,0,5,8,DF130E30
71442FE0,-659545710,1359,normal,0,Prunella Keep,Prunella Keep,,,122F1F50,220FE735,EE997908,7002998C,1ED61D8F,6BF911A6,F6162413,6CFB4F3A,E40D7BD6,1,13,20,30,38,43,30,38,43,4,9,
715255FA,-660186232,525,normal,0,Gil Rivers,Gil Rivers,,,708F3D16,1E65FA46,DFAA8346,C1CF01DB,88FC372A,6BF911A6,6B8F360D,A722BBD9,723D7CA1,1,13,20,30,38,43,30,38,43,3,4,
715CDC60,-543570864,2383,normal,0,Wun Ell,Wun Ell,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,4,
716F8C73,-660897279,2845,normal,0,Apra Chabel,Apra Chabel,,,5778826C,0B00A7A9,A3CCC9DC,ACAA908B,F4BCC4F9,6BF911A6,80EE174A,7670BFA2,47981F48,1,13,20,30,38,43,30,38,43,1,3,
7178B392,-661864992,903,normal,0,Charlie Krelborn,Charlie Krelborn,,,904D2962,7F74CD53,F5A73140,A7915C10,2B936C6C,6BF911A6,6305EFC5,683E235E,E40D7BD6,1,13,20,30,38,43,30,38,43,0,10,
718078E0,-663456110,934,normal,0,Patch Upright,Patch Upright,,,94884506,E1C433B6,F6162413,6B2CDC4C,29ACD206,47981F48,B7273F0A,6CFB4F3A,723D7CA1,1,13,20,30,38,43,30,38,43,0,2,
7187F906,1424430025,3972,fabled,8,Buddy Fury,Buddy Fury,,,12A2BBCA,345EFC81,073F662B,F6B5CE52,345EFC81,FA2ADBD9,F6B5CE52,F6B5CE52,FA2ADBD9,1,13,20,30,38,43,30,38,43,1,9,
718B2FFB,-662756983,4505,normal,0,Raylon Highmoor,Raylon Highmoor,,,122F1F50,FC3BBA19,B4962A59,835F0219,4B37E3A9,723D7CA1,70129404,0A06F8B0,47981F48,1,13,20,30,38,43,30,38,43,3,10,
719D55E1,-664183917,3156,normal,0,Cobie Clubb,Cobie Clubb,,,455C95D2,4DF6224E,AB48309B,B52DB206,9C22F29A,D1A8183F,FE9CFDDB,F8FED67D,E40D7BD6,1,13,20,30,38,43,30,38,43,3,1,
71B6F672,-666699776,1428,normal,0,Bruce Barkley,Bruce Barkley,,,708F3D16,1289A5AB,BC27E078,F9D39705,4F6A7665,6BF911A6,F270A236,EE3A9349,47981F48,1,13,20,30,38,43,30,38,43,0,6,
71BD2E24,-666296234,1803,normal,0,Lionel Cruz,Lionel Cruz,,,455C95D2,917B15A7,A611D7A6,3D6C3AB1,0F5312EA,D1A8183F,1289A5AB,3D6C3AB1,47981F48,1,13,20,30,38,43,30,38,43,4,7,
71C10CFE,-667614580,4427,normal,0,Noctis Dunn,Noctis Dunn,,,357B4A6B,0E5B6D7C,8F10B7B5,E9ED003F,9F153366,E40D7BD6,8B4D2279,9E9B985F,6BF911A6,1,13,20,30,38,43,30,38,43,0,6,
71C295EB,-667509863,2246,normal,0,Virgil Milliner,Virgil Milliner,,,90EEC323,9B73B543,9BD05F02,C2CDF341,6CFB4F3A,E40D7BD6,3D6C3AB1,43BD3A61,47981F48,1,13,20,30,38,43,30,38,43,1,12,
71C80846,-667154892,3273,normal,0,Ramona Tempest,Ramona Tempest,,,904D2962,4A31BCB0,C5B98A76,3647FBA2,44D94EDE,6BF911A6,E69B54E0,CF94147C,723D7CA1,1,13,20,30,38,43,30,38,43,0,9,
71DA5BDC,-668052050,3823,normal,0,Yuki Oolong,Yuki Oolong,,,122F1F50,47785605,BD0AA100,C9F63FDA,CF94147C,723D7CA1,256B938A,7670BFA2,47981F48,1,13,20,30,38,43,30,38,43,3,12,
71F5D1CF,-670965827,297,normal,0,Slim Lanky,Slim Lanky,,,455C95D2,ACBA9D03,E054B588,B1602A42,7DCDA796,D1A8183F,70129404,EE3A9349,47981F48,1,13,20,30,38,43,30,38,43,0,7,
7204AC8E,-604986628,954,normal,0,Eathan Ringer,Eathan Ringer,,,122F1F50,257B9E02,6305EFC5,CD084057,2B936C6C,6BF911A6,F5A73140,683E235E,E40D7BD6,1,13,20,30,38,43,30,38,43,2,4,
7214706D,-606044641,5206,normal,0,Link Whitstone,Link Whitstone,,,5778826C,8488916F,2D69BE62,0A06F8B0,EE3A9349,47981F48,E69B54E0,2DCA5423,E40D7BD6,1,13,20,30,38,43,30,38,43,5,9,
7224D74B,-607069895,4112,normal,0,Ymir Catena,Ymir Catena,,,90EEC323,7CD5D588,558F2F75,002B66BA,C5B98A76,47981F48,4B1CFDC8,F2F85616,723D7CA1,1,13,20,30,38,43,30,38,43,4,12,
7232221C,-607769490,1408,normal,0,Elegance Stuckon,Elegance Stuckon,,,744A5172,9FB6D927,E628B329,CD084057,2B936C6C,6BF911A6,6305EFC5,683E235E,E40D7BD6,1,13,20,30,38,43,30,38,43,0,10,
7237732E,-607945380,4593,normal,0,Queintas Quillmere,Queintas Quillmere,,,16499975,8E80318B,4990A46B,400C2F32,29ACD206,47981F48,08276BDD,F8DBE893,D1A8183F,1,13,20,30,38,43,30,38,43,3,6,
7239FA4A,-607259592,1787,normal,0,Grigio Quarzo,Grigio Quarzo,,,455C95D2,917B15A7,E3E5A0DB,B435C018,A611D7A6,D1A8183F,44C94356,013D342B,47981F48,1,13,20,30,38,43,30,38,43,3,5,
72464185,-609071113,2226,normal,0,Curtis Carson,Curtis Carson,,,16499975,5B918D3B,9BD05F02,F270A236,EE3A9349,47981F48,B7273F0A,6CFB4F3A,723D7CA1,1,13,20,30,38,43,30,38,43,5,6,
724CDC28,-608644518,3293,normal,0,Damien Blackloch,Damien Blackloch,,,357B4A6B,3DF4C319,7A3F0A0E,7B395517,F8FED67D,6BF911A6,D6AEF1B7,43BD3A61,47981F48,1,13,20,30,38,43,30,38,43,4,11,
72531D6A,-609807592,708,normal,0,Bully Thrower,Bully Thrower,,,57DB682D,9B48A6AA,546F2DC4,31338295,88FC372A,6BF911A6,E9ED003F,B3E2536E,E40D7BD6,1,13,20,30,38,43,30,38,43,2,11,
725E8515,-635979124,4949,normal,0,UM-BZ9,KR-K9,,,531E0449,10A836C6,A7AA4FF9,C3766B1E,00254635,D1A8183F,603C0EB6,683E235E,E40D7BD6,1,13,20,30,38,43,30,38,43,4,3,
725E8FB2,-609582656,3803,normal,0,Kakui Ten,Kakui Ten,,,455C95D2,3B0E1117,D3FB1BED,41145D2C,6CDE71D4,D1A8183F,94A60BDD,08A1BF72,47981F48,1,13,20,30,38,43,30,38,43,4,4,
726BCBA2,-610286128,5127,normal,0,Wendy Stitchilton,Wendy Stitchilton,,,904D2962,2A0DCADD,C2CDF341,603C0EB6,6CFB4F3A,E40D7BD6,7002998C,63B6080C,6BF911A6,1,13,20,30,38,43,30,38,43,5,9,
726CA7ED,-610752097,2200,normal,0,Buff Bagenal,Buff Bagenal,,,94884506,5B32677A,F6162413,6B2CDC4C,028C2178,47981F48,EE997908,6CFB4F3A,E40D7BD6,1,13,20,30,38,43,30,38,43,1,10,
727105A1,-612037677,277,normal,0,Philip Prince,Philip Prince,,,D1DFD83A,031CA746,400C2F32,17DC4FF1,7908CBF2,D1A8183F,ED8B861A,028C2178,47981F48,1,13,20,30,38,43,30,38,43,0,4,
727D502B,-611754407,3465,normal,0,Gigy Maharaja,Gigy Maharaja,,,5778826C,33D58865,3B0E1117,3D6C3AB1,9F153366,47981F48,D3179C11,2A0DCADD,6BF911A6,1,13,20,30,38,43,30,38,43,0,7,
727D8291,-611742493,5625,normal,0,Dvalin,Dvalin,,,8E80318B,0B967E8E,12115C03,,,,,,,1,13,20,0,0,0,0,0,0,3,3,
7295A629,-614356901,1165,normal,0,Roland Climbstein,Roland Climbstein,,,708F3D16,ACBA9D03,8B4D2279,3DF4C319,A9F15A5E,6BF911A6,EE3A9349,689DC91F,47981F48,1,13,20,30,38,43,30,38,43,3,10,
729D588A,-613853448,1635,normal,0,Teal Redsky,Teal Redsky,,,744A5172,9B73B543,E8C04147,67FB9048,29BCDF8E,6BF911A6,C2CDF341,6CFB4F3A,723D7CA1,1,13,20,30,38,43,30,38,43,0,1,
729EF132,-613744832,2699,normal,0,Erik Pentona,Erik Pentona,,,357B4A6B,6FF9BDA0,A7A141F6,83C7FBB1,B9CFCD64,6BF911A6,94A60BDD,08A1BF72,47981F48,1,13,20,30,38,43,30,38,43,4,10,
72A14BB5,-615168569,4138,normal,0,Indra Vayu,Indra Vayu,,,122F1F50,47534864,6C882F30,A709A5B8,66DB7618,723D7CA1,FEB7E3BA,F2F85616,47981F48,1,13,20,30,38,43,30,38,43,0,3,
72A1C4F8,-615134582,399,normal,0,Stu Born,Stu Born,,,53BDEE08,917B15A7,F270A236,0F5312EA,623683BA,D1A8183F,9BD05F02,7C5D21A8,47981F48,1,13,20,30,38,43,30,38,43,4,10,
72C5C259,-603923863,2421,normal,0,Nora Flexion,Nora Flexion,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,6,
72C812C1,-603125007,2005,normal,0,Cronus Fourseasons,Cronus Fourseasons,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,5,
72D68194,-618491930,545,normal,0,Tabor Drummond,Tabor Drummond,,,16499975,D04A0EBE,2ED8AB31,B9EAF38A,BD2F9FEE,D1A8183F,3657F62A,D9505148,47981F48,1,13,20,30,38,43,30,38,43,2,1,
72EB581D,-618703249,2825,normal,0,Summer Salt,Summer Salt,,,122F1F50,0B00A7A9,FE9CFDDB,ACAA908B,22871315,6BF911A6,B9CFCD64,F8FED67D,E40D7BD6,1,13,20,30,38,43,30,38,43,4,6,
