# Las casillas de stat de cada tablero de habilidades (NOTAS O-244): tramo, casilla,
# stat y cuanto suma. Lo genera herramientas/construir_tableros.py.
tablero,casillas,tramo,casilla,stat,valor
B30E719D,27,rama2,22,Potencia,10
B30E719D,27,rama2,23,Tecnica,10
2A072027,27,tronco,6,Potencia,3
2A072027,27,tronco,7,Fisico,3
2A072027,27,rama1,10,Potencia,5
2A072027,27,rama1,11,Fisico,5
2A072027,27,rama2,18,Potencia,7
2A072027,27,rama2,19,Inteligencia,7
2A072027,27,rama2,22,Potencia,10
2A072027,27,rama2,23,Presion,10
5D0010B1,27,tronco,6,Control,3
5D0010B1,27,tronco,7,Agilidad,3
5D0010B1,27,rama1,10,Potencia,5
5D0010B1,27,rama1,11,Fisico,5
5D0010B1,27,rama2,18,Control,7
5D0010B1,27,rama2,19,Agilidad,7
5D0010B1,27,rama2,22,Potencia,10
5D0010B1,27,rama2,23,Agilidad,10
C3648512,27,tronco,6,Tecnica,3
C3648512,27,tronco,7,Inteligencia,3
C3648512,27,rama1,10,Control,5
C3648512,27,rama1,11,Fisico,5
C3648512,27,rama2,18,Potencia,7
C3648512,27,rama2,19,Presion,7
C3648512,27,rama2,22,Tecnica,10
C3648512,27,rama2,23,Inteligencia,10
B463B584,27,tronco,6,Fisico,3
B463B584,27,tronco,7,Control,3
B463B584,27,rama1,10,Fisico,5
B463B584,27,rama1,11,Potencia,5
B463B584,27,rama2,18,Agilidad,7
B463B584,27,rama2,19,Tecnica,7
B463B584,27,rama2,22,Fisico,10
B463B584,27,rama2,23,Control,10
2D6AE43E,27,tronco,6,Presion,3
2D6AE43E,27,tronco,7,Agilidad,3
2D6AE43E,27,rama1,10,Inteligencia,5
2D6AE43E,27,rama1,11,Fisico,5
2D6AE43E,27,rama2,18,Inteligencia,7
2D6AE43E,27,rama2,19,Agilidad,7
2D6AE43E,27,rama2,22,Fisico,10
2D6AE43E,27,rama2,23,Agilidad,10
5A6DD4A8,27,tronco,6,Potencia,3
5A6DD4A8,27,tronco,7,Control,3
5A6DD4A8,27,rama1,10,Potencia,5
5A6DD4A8,27,rama1,11,Control,5
5A6DD4A8,27,rama2,18,Control,7
5A6DD4A8,27,rama2,19,Tecnica,7
5A6DD4A8,27,rama2,22,Potencia,10
5A6DD4A8,27,rama2,23,Tecnica,10
CAD2C939,27,tronco,6,Potencia,3
CAD2C939,27,tronco,7,Fisico,3
CAD2C939,27,rama1,10,Potencia,5
CAD2C939,27,rama1,11,Fisico,5
CAD2C939,27,rama2,18,Potencia,7
CAD2C939,27,rama2,19,Inteligencia,7
CAD2C939,27,rama2,22,Potencia,10
CAD2C939,27,rama2,23,Presion,10
BDD5F9AF,27,tronco,6,Control,3
BDD5F9AF,27,tronco,7,Agilidad,3
BDD5F9AF,27,rama1,10,Potencia,5
BDD5F9AF,27,rama1,11,Fisico,5
BDD5F9AF,27,rama2,18,Control,7
BDD5F9AF,27,rama2,19,Agilidad,7
BDD5F9AF,27,rama2,22,Potencia,10
BDD5F9AF,27,rama2,23,Agilidad,10
DD12704A,27,tronco,6,Potencia,3
DD12704A,27,tronco,7,Control,3
DD12704A,27,rama1,10,Potencia,5
DD12704A,27,rama1,11,Control,5
DD12704A,27,rama2,18,Control,7
DD12704A,27,rama2,19,Tecnica,7
DD12704A,27,rama2,22,Potencia,10
DD12704A,27,rama2,23,Tecnica,10
AA1540DC,27,tronco,6,Potencia,3
AA1540DC,27,tronco,7,Control,3
AA1540DC,27,rama1,10,Potencia,5
AA1540DC,27,rama1,11,Control,5
AA1540DC,27,rama2,18,Control,7
AA1540DC,27,rama2,19,Tecnica,7
AA1540DC,27,rama2,22,Potencia,10
AA1540DC,27,rama2,23,Tecnica,10
331C1166,27,tronco,6,Potencia,3
331C1166,27,tronco,7,Fisico,3
331C1166,27,rama1,10,Potencia,5
331C1166,27,rama1,11,Fisico,5
331C1166,27,rama2,18,Potencia,7
331C1166,27,rama2,19,Inteligencia,7
331C1166,27,rama2,22,Potencia,10
331C1166,27,rama2,23,Presion,10
441B21F0,27,tronco,6,Potencia,3
441B21F0,27,tronco,7,Control,3
441B21F0,27,rama1,10,Potencia,5
441B21F0,27,rama1,11,Control,5
441B21F0,27,rama2,18,Control,7
441B21F0,27,rama2,19,Tecnica,7
441B21F0,27,rama2,22,Potencia,10
441B21F0,27,rama2,23,Tecnica,10
DA7FB453,27,tronco,6,Potencia,3
DA7FB453,27,tronco,7,Control,3
DA7FB453,27,rama1,10,Potencia,5
DA7FB453,27,rama1,11,Control,5
DA7FB453,27,rama2,18,Control,7
DA7FB453,27,rama2,19,Tecnica,7
DA7FB453,27,rama2,22,Potencia,10
DA7FB453,27,rama2,23,Tecnica,10
6E701980,27,tronco,6,Potencia,3
6E701980,27,tronco,7,Control,3
6E701980,27,rama1,10,Potencia,5
6E701980,27,rama1,11,Control,5
6E701980,27,rama2,18,Potencia,7
6E701980,27,rama2,19,Tecnica,7
6E701980,27,rama2,22,Potencia,10
6E701980,27,rama2,23,Tecnica,10
19772916,27,tronco,6,Potencia,3
19772916,27,tronco,7,Control,3
19772916,27,rama1,10,Potencia,5
19772916,27,rama1,11,Control,5
19772916,27,rama2,18,Potencia,7
19772916,27,rama2,19,Tecnica,7
19772916,27,rama2,22,Potencia,10
19772916,27,rama2,23,Tecnica,10
807E78AC,27,tronco,6,Control,3
807E78AC,27,tronco,7,Fisico,3
807E78AC,27,rama1,10,Potencia,5
807E78AC,27,rama1,11,Fisico,5
807E78AC,27,rama2,18,Potencia,7
807E78AC,27,rama2,19,Inteligencia,7
807E78AC,27,rama2,22,Potencia,10
807E78AC,27,rama2,23,Presion,10
F779483A,27,tronco,6,Control,3
F779483A,27,tronco,7,Agilidad,3
F779483A,27,rama1,10,Potencia,5
F779483A,27,rama1,11,Fisico,5
F779483A,27,rama2,18,Control,7
F779483A,27,rama2,19,Agilidad,7
F779483A,27,rama2,22,Potencia,10
F779483A,27,rama2,23,Agilidad,10
691DDD99,27,tronco,6,Tecnica,3
691DDD99,27,tronco,7,Inteligencia,3
691DDD99,27,rama1,10,Control,5
691DDD99,27,rama1,11,Fisico,5
691DDD99,27,rama2,18,Control,7
691DDD99,27,rama2,19,Presion,7
691DDD99,27,rama2,22,Tecnica,10
691DDD99,27,rama2,23,Inteligencia,10
1E1AED0F,27,tronco,6,Tecnica,3
1E1AED0F,27,tronco,7,Agilidad,3
1E1AED0F,27,rama1,10,Tecnica,5
1E1AED0F,27,rama1,11,Fisico,5
1E1AED0F,27,rama2,18,Presion,7
1E1AED0F,27,rama2,19,Fisico,7
1E1AED0F,27,rama2,22,Control,10
1E1AED0F,27,rama2,23,Agilidad,10
8713BCB5,27,tronco,6,Presion,3
8713BCB5,27,tronco,7,Agilidad,3
8713BCB5,27,rama1,10,Inteligencia,5
8713BCB5,27,rama1,11,Fisico,5
8713BCB5,27,rama2,18,Inteligencia,7
8713BCB5,27,rama2,19,Agilidad,7
8713BCB5,27,rama2,22,Fisico,10
8713BCB5,27,rama2,23,Agilidad,10
F0148C23,27,tronco,6,Potencia,3
F0148C23,27,tronco,7,Control,3
F0148C23,27,rama1,10,Potencia,5
F0148C23,27,rama1,11,Control,5
F0148C23,27,rama2,18,Potencia,7
F0148C23,27,rama2,19,Tecnica,7
F0148C23,27,rama2,22,Potencia,10
F0148C23,27,rama2,23,Tecnica,10
60AB91B2,27,tronco,6,Control,3
60AB91B2,27,tronco,7,Fisico,3
60AB91B2,27,rama1,10,Potencia,5
60AB91B2,27,rama1,11,Fisico,5
60AB91B2,27,rama2,18,Potencia,7
60AB91B2,27,rama2,19,Inteligencia,7
60AB91B2,27,rama2,22,Potencia,10
60AB91B2,27,rama2,23,Presion,10
17ACA124,27,tronco,6,Control,3
17ACA124,27,tronco,7,Agilidad,3
17ACA124,27,rama1,10,Potencia,5
17ACA124,27,rama1,11,Fisico,5
17ACA124,27,rama2,18,Control,7
17ACA124,27,rama2,19,Agilidad,7
17ACA124,27,rama2,22,Potencia,10
17ACA124,27,rama2,23,Agilidad,10
776B28C1,27,tronco,6,Control,3
776B28C1,27,tronco,7,Fisico,3
776B28C1,27,rama1,10,Potencia,5
776B28C1,27,rama1,11,Fisico,5
776B28C1,27,rama2,18,Potencia,7
776B28C1,27,rama2,19,Inteligencia,7
776B28C1,27,rama2,22,Potencia,10
776B28C1,27,rama2,23,Presion,10
006C1857,27,tronco,6,Potencia,3
006C1857,27,tronco,7,Control,3
006C1857,27,rama1,10,Potencia,5
006C1857,27,rama1,11,Control,5
006C1857,27,rama2,18,Potencia,7
006C1857,27,rama2,19,Tecnica,7
006C1857,27,rama2,22,Potencia,10
006C1857,27,rama2,23,Tecnica,10
996549ED,27,tronco,6,Control,3
996549ED,27,tronco,7,Fisico,3
996549ED,27,rama1,10,Potencia,5
996549ED,27,rama1,11,Fisico,5
996549ED,27,rama2,18,Potencia,7
996549ED,27,rama2,19,Inteligencia,7
996549ED,27,rama2,22,Potencia,10
996549ED,27,rama2,23,Presion,10
EE62797B,27,tronco,6,Potencia,3
EE62797B,27,tronco,7,Control,3
EE62797B,27,rama1,10,Potencia,5
EE62797B,27,rama1,11,Control,5
EE62797B,27,rama2,18,Potencia,7
EE62797B,27,rama2,19,Tecnica,7
EE62797B,27,rama2,22,Potencia,10
EE62797B,27,rama2,23,Tecnica,10
7006ECD8,27,tronco,6,Potencia,3
7006ECD8,27,tronco,7,Control,3
7006ECD8,27,rama1,10,Potencia,5
7006ECD8,27,rama1,11,Control,5
7006ECD8,27,rama2,18,Potencia,7
7006ECD8,27,rama2,19,Tecnica,7
7006ECD8,27,rama2,22,Potencia,10
7006ECD8,27,rama2,23,Tecnica,10
23B8B88B,27,tronco,6,Potencia,3
23B8B88B,27,tronco,7,Control,3
23B8B88B,27,rama1,10,Potencia,5
23B8B88B,27,rama1,11,Control,5
23B8B88B,27,rama2,18,Potencia,7
23B8B88B,27,rama2,19,Tecnica,7
23B8B88B,27,rama2,22,Potencia,10
23B8B88B,27,rama2,23,Tecnica,10
54BF881D,27,tronco,6,Potencia,3
54BF881D,27,tronco,7,Control,3
54BF881D,27,rama1,10,Potencia,5
54BF881D,27,rama1,11,Control,5
54BF881D,27,rama2,18,Potencia,7
54BF881D,27,rama2,19,Tecnica,7
54BF881D,27,rama2,22,Potencia,10
54BF881D,27,rama2,23,Tecnica,10
CDB6D9A7,27,tronco,6,Potencia,3
CDB6D9A7,27,tronco,7,Inteligencia,3
CDB6D9A7,27,rama1,10,Potencia,5
CDB6D9A7,27,rama1,11,Fisico,5
CDB6D9A7,27,rama2,18,Control,7
CDB6D9A7,27,rama2,19,Inteligencia,7
CDB6D9A7,27,rama2,22,Potencia,10
CDB6D9A7,27,rama2,23,Presion,10
BAB1E931,27,tronco,6,Control,3
BAB1E931,27,tronco,7,Fisico,3
BAB1E931,27,rama1,10,Potencia,5
BAB1E931,27,rama1,11,Fisico,5
BAB1E931,27,rama2,18,Control,7
BAB1E931,27,rama2,19,Agilidad,7
BAB1E931,27,rama2,22,Potencia,10
BAB1E931,27,rama2,23,Agilidad,10
24D57C92,27,tronco,6,Tecnica,3
24D57C92,27,tronco,7,Inteligencia,3
24D57C92,27,rama1,10,Control,5
24D57C92,27,rama1,11,Fisico,5
24D57C92,27,rama2,18,Control,7
24D57C92,27,rama2,19,Presion,7
24D57C92,27,rama2,22,Tecnica,10
24D57C92,27,rama2,23,Inteligencia,10
53D24C04,27,tronco,6,Tecnica,3
53D24C04,27,tronco,7,Agilidad,3
53D24C04,27,rama1,10,Tecnica,5
53D24C04,27,rama1,11,Agilidad,5
53D24C04,27,rama2,18,Presion,7
53D24C04,27,rama2,19,Fisico,7
53D24C04,27,rama2,22,Control,10
53D24C04,27,rama2,23,Agilidad,10
CADB1DBE,27,tronco,6,Presion,3
CADB1DBE,27,tronco,7,Agilidad,3
CADB1DBE,27,rama1,10,Inteligencia,5
CADB1DBE,27,rama1,11,Fisico,5
CADB1DBE,27,rama2,18,Inteligencia,7
CADB1DBE,27,rama2,19,Agilidad,7
CADB1DBE,27,rama2,22,Fisico,10
CADB1DBE,27,rama2,23,Agilidad,10
BDDC2D28,27,tronco,6,Potencia,3
BDDC2D28,27,tronco,7,Control,3
BDDC2D28,27,rama1,10,Potencia,5
BDDC2D28,27,rama1,11,Control,5
BDDC2D28,27,rama2,18,Potencia,7
BDDC2D28,27,rama2,19,Tecnica,7
BDDC2D28,27,rama2,22,Potencia,10
BDDC2D28,27,rama2,23,Tecnica,10
2D6330B9,27,tronco,6,Potencia,3
2D6330B9,27,tronco,7,Inteligencia,3
2D6330B9,27,rama1,10,Potencia,5
2D6330B9,27,rama1,11,Fisico,5
2D6330B9,27,rama2,18,Control,7
2D6330B9,27,rama2,19,Inteligencia,7
2D6330B9,27,rama2,22,Potencia,10
2D6330B9,27,rama2,23,Presion,10
5A64002F,27,tronco,6,Potencia,3
5A64002F,27,tronco,7,Control,3
5A64002F,27,rama1,10,Potencia,5
5A64002F,27,rama1,11,Control,5
5A64002F,27,rama2,18,Potencia,7
5A64002F,27,rama2,19,Tecnica,7
5A64002F,27,rama2,22,Potencia,10
5A64002F,27,rama2,23,Tecnica,10
3AA389CA,27,tronco,6,Potencia,3
3AA389CA,27,tronco,7,Control,3
3AA389CA,27,rama1,10,Potencia,5
3AA389CA,27,rama1,11,Control,5
3AA389CA,27,rama2,18,Potencia,7
3AA389CA,27,rama2,19,Tecnica,7
3AA389CA,27,rama2,22,Potencia,10
3AA389CA,27,rama2,23,Tecnica,10
C7B51DDE,27,tronco,6,Agilidad,3
C7B51DDE,27,tronco,7,Potencia,3
C7B51DDE,27,rama1,10,Agilidad,5
C7B51DDE,27,rama1,11,Control,5
C7B51DDE,27,rama2,18,Agilidad,7
C7B51DDE,27,rama2,19,Control,7
C7B51DDE,27,rama2,22,Agilidad,10
C7B51DDE,27,rama2,23,Potencia,10
B0B22D48,27,tronco,6,Agilidad,3
B0B22D48,27,tronco,7,Potencia,3
B0B22D48,27,rama1,10,Fisico,5
B0B22D48,27,rama1,11,Control,5
B0B22D48,27,rama2,18,Agilidad,7
B0B22D48,27,rama2,19,Control,7
B0B22D48,27,rama2,22,Agilidad,10
B0B22D48,27,rama2,23,Potencia,10
29BB7CF2,27,tronco,6,Agilidad,3
29BB7CF2,27,tronco,7,Control,3
29BB7CF2,27,rama1,10,Agilidad,5
29BB7CF2,27,rama1,11,Tecnica,5
29BB7CF2,27,rama2,18,Fisico,7
29BB7CF2,27,rama2,19,Tecnica,7
29BB7CF2,27,rama2,22,Agilidad,10
29BB7CF2,27,rama2,23,Presion,10
5EBC4C64,27,tronco,6,Agilidad,3
5EBC4C64,27,tronco,7,Fisico,3
5EBC4C64,27,rama1,10,Potencia,5
5EBC4C64,27,rama1,11,Inteligencia,5
5EBC4C64,27,rama2,18,Agilidad,7
5EBC4C64,27,rama2,19,Inteligencia,7
5EBC4C64,27,rama2,22,Agilidad,10
5EBC4C64,27,rama2,23,Presion,10
C0D8D9C7,27,tronco,6,Presion,3
C0D8D9C7,27,tronco,7,Potencia,3
C0D8D9C7,27,rama1,10,Control,5
C0D8D9C7,27,rama1,11,Potencia,5
C0D8D9C7,27,rama2,18,Control,7
C0D8D9C7,27,rama2,19,Potencia,7
C0D8D9C7,27,rama2,22,Tecnica,10
C0D8D9C7,27,rama2,23,Control,10
B7DFE951,27,tronco,6,Fisico,3
B7DFE951,27,tronco,7,Presion,3
B7DFE951,27,rama1,10,Presion,5
B7DFE951,27,rama1,11,Tecnica,5
B7DFE951,27,rama2,18,Inteligencia,7
B7DFE951,27,rama2,19,Control,7
B7DFE951,27,rama2,22,Fisico,10
B7DFE951,27,rama2,23,Control,10
2ED6B8EB,27,tronco,6,Presion,3
2ED6B8EB,27,tronco,7,Control,3
2ED6B8EB,27,rama1,10,Presion,5
2ED6B8EB,27,rama1,11,Potencia,5
2ED6B8EB,27,rama2,18,Inteligencia,7
2ED6B8EB,27,rama2,19,Control,7
2ED6B8EB,27,rama2,22,Fisico,10
2ED6B8EB,27,rama2,23,Potencia,10
59D1887D,27,tronco,6,Agilidad,3
59D1887D,27,tronco,7,Potencia,3
59D1887D,27,rama1,10,Fisico,5
59D1887D,27,rama1,11,Control,5
59D1887D,27,rama2,18,Agilidad,7
59D1887D,27,rama2,19,Control,7
59D1887D,27,rama2,22,Agilidad,10
59D1887D,27,rama2,23,Potencia,10
C96E95EC,27,tronco,6,Agilidad,3
C96E95EC,27,tronco,7,Control,3
C96E95EC,27,rama1,10,Agilidad,5
C96E95EC,27,rama1,11,Tecnica,5
C96E95EC,27,rama2,18,Fisico,7
C96E95EC,27,rama2,19,Tecnica,7
C96E95EC,27,rama2,22,Agilidad,10
C96E95EC,27,rama2,23,Presion,10
BE69A57A,27,tronco,6,Agilidad,3
BE69A57A,27,tronco,7,Fisico,3
BE69A57A,27,rama1,10,Potencia,5
BE69A57A,27,rama1,11,Inteligencia,5
BE69A57A,27,rama2,18,Agilidad,7
BE69A57A,27,rama2,19,Inteligencia,7
BE69A57A,27,rama2,22,Agilidad,10
BE69A57A,27,rama2,23,Presion,10
DEAE2C9F,27,tronco,6,Agilidad,3
DEAE2C9F,27,tronco,7,Control,3
DEAE2C9F,27,rama1,10,Agilidad,5
DEAE2C9F,27,rama1,11,Tecnica,5
DEAE2C9F,27,rama2,18,Fisico,7
DEAE2C9F,27,rama2,19,Tecnica,7
DEAE2C9F,27,rama2,22,Agilidad,10
DEAE2C9F,27,rama2,23,Presion,10
A9A91C09,27,tronco,6,Agilidad,3
A9A91C09,27,tronco,7,Fisico,3
A9A91C09,27,rama1,10,Potencia,5
A9A91C09,27,rama1,11,Inteligencia,5
A9A91C09,27,rama2,18,Agilidad,7
A9A91C09,27,rama2,19,Inteligencia,7
A9A91C09,27,rama2,22,Agilidad,10
A9A91C09,27,rama2,23,Presion,10
30A04DB3,27,tronco,6,Agilidad,3
30A04DB3,27,tronco,7,Potencia,3
30A04DB3,27,rama1,10,Fisico,5
30A04DB3,27,rama1,11,Control,5
30A04DB3,27,rama2,18,Agilidad,7
30A04DB3,27,rama2,19,Control,7
30A04DB3,27,rama2,22,Agilidad,10
30A04DB3,27,rama2,23,Potencia,10
47A77D25,27,tronco,6,Agilidad,3
47A77D25,27,tronco,7,Fisico,3
47A77D25,27,rama1,10,Potencia,5
47A77D25,27,rama1,11,Inteligencia,5
47A77D25,27,rama2,18,Agilidad,7
47A77D25,27,rama2,19,Inteligencia,7
47A77D25,27,rama2,22,Agilidad,10
47A77D25,27,rama2,23,Presion,10
D9C3E886,27,tronco,6,Agilidad,3
D9C3E886,27,tronco,7,Potencia,3
D9C3E886,27,rama1,10,Fisico,5
D9C3E886,27,rama1,11,Control,5
D9C3E886,27,rama2,18,Agilidad,7
D9C3E886,27,rama2,19,Control,7
D9C3E886,27,rama2,22,Agilidad,10
D9C3E886,27,rama2,23,Potencia,10
AEC4D810,27,tronco,6,Agilidad,3
AEC4D810,27,tronco,7,Control,3
AEC4D810,27,rama1,10,Agilidad,5
AEC4D810,27,rama1,11,Tecnica,5
AEC4D810,27,rama2,18,Fisico,7
AEC4D810,27,rama2,19,Tecnica,7
AEC4D810,27,rama2,22,Agilidad,10
AEC4D810,27,rama2,23,Presion,10
37CD89AA,27,tronco,6,Agilidad,3
37CD89AA,27,tronco,7,Fisico,3
37CD89AA,27,rama1,10,Potencia,5
37CD89AA,27,rama1,11,Inteligencia,5
37CD89AA,27,rama2,18,Agilidad,7
37CD89AA,27,rama2,19,Inteligencia,7
37CD89AA,27,rama2,22,Agilidad,10
37CD89AA,27,rama2,23,Presion,10
48F5E87E,27,tronco,6,Presion,3
48F5E87E,27,tronco,7,Control,3
48F5E87E,27,rama1,10,Presion,5
48F5E87E,27,rama1,11,Control,5
48F5E87E,27,rama2,18,Fisico,7
48F5E87E,27,rama2,19,Potencia,7
48F5E87E,27,rama2,22,Inteligencia,10
48F5E87E,27,rama2,23,Potencia,10
3FF2D8E8,27,tronco,6,Presion,3
3FF2D8E8,27,tronco,7,Control,3
3FF2D8E8,27,rama1,10,Presion,5
3FF2D8E8,27,rama1,11,Control,5
3FF2D8E8,27,rama2,18,Fisico,7
3FF2D8E8,27,rama2,19,Potencia,7
3FF2D8E8,27,rama2,22,Inteligencia,10
3FF2D8E8,27,rama2,23,Potencia,10
A6FB8952,27,tronco,6,Fisico,3
A6FB8952,27,tronco,7,Control,3
A6FB8952,27,rama1,10,Inteligencia,5
A6FB8952,27,rama1,11,Control,5
A6FB8952,27,rama2,18,Presion,7
A6FB8952,27,rama2,19,Tecnica,7
A6FB8952,27,rama2,22,Fisico,10
A6FB8952,27,rama2,23,Tecnica,10
D1FCB9C4,27,tronco,6,Presion,3
D1FCB9C4,27,tronco,7,Fisico,3
D1FCB9C4,27,rama1,10,Fisico,3
D1FCB9C4,27,rama1,11,Fisico,5
D1FCB9C4,27,rama2,18,Inteligencia,7
D1FCB9C4,27,rama2,19,Agilidad,7
D1FCB9C4,27,rama2,22,Presion,10
D1FCB9C4,27,rama2,23,Agilidad,10
4F982C67,27,tronco,6,Potencia,3
4F982C67,27,tronco,7,Control,3
4F982C67,27,rama1,10,Potencia,5
4F982C67,27,rama1,11,Tecnica,5
4F982C67,27,rama2,18,Control,7
4F982C67,27,rama2,19,Control,7
4F982C67,27,rama2,22,Potencia,10
4F982C67,27,rama2,23,Tecnica,10
389F1CF1,27,tronco,6,Control,3
389F1CF1,27,tronco,7,Agilidad,3
389F1CF1,27,rama1,10,Potencia,5
389F1CF1,27,rama1,11,Agilidad,5
389F1CF1,27,rama2,18,Potencia,7
389F1CF1,27,rama2,19,Fisico,7
389F1CF1,27,rama2,22,Control,10
389F1CF1,27,rama2,23,Agilidad,10
A1964D4B,27,tronco,6,Presion,3
A1964D4B,27,tronco,7,Agilidad,3
A1964D4B,27,rama1,10,Fisico,5
A1964D4B,27,rama1,11,Fisico,5
A1964D4B,27,rama2,18,Tecnica,7
A1964D4B,27,rama2,19,Agilidad,7
A1964D4B,27,rama2,22,Control,10
A1964D4B,27,rama2,23,Agilidad,10
D6917DDD,27,tronco,6,Presion,3
D6917DDD,27,tronco,7,Control,3
D6917DDD,27,rama1,10,Presion,5
D6917DDD,27,rama1,11,Control,5
D6917DDD,27,rama2,18,Fisico,7
D6917DDD,27,rama2,19,Potencia,7
D6917DDD,27,rama2,22,Inteligencia,10
D6917DDD,27,rama2,23,Potencia,10
462E604C,27,tronco,6,Fisico,3
462E604C,27,tronco,7,Control,3
462E604C,27,rama1,10,Inteligencia,5
462E604C,27,rama1,11,Control,5
462E604C,27,rama2,18,Presion,7
462E604C,27,rama2,19,Tecnica,7
462E604C,27,rama2,22,Fisico,10
462E604C,27,rama2,23,Tecnica,10
312950DA,27,tronco,6,Presion,3
312950DA,27,tronco,7,Fisico,3
312950DA,27,rama1,10,Fisico,3
312950DA,27,rama1,11,Fisico,5
312950DA,27,rama2,18,Inteligencia,7
312950DA,27,rama2,19,Agilidad,7
312950DA,27,rama2,22,Presion,10
312950DA,27,rama2,23,Agilidad,10
51EED93F,27,tronco,6,Presion,3
51EED93F,27,tronco,7,Control,3
51EED93F,27,rama1,10,Presion,5
51EED93F,27,rama1,11,Control,5
51EED93F,27,rama2,18,Fisico,7
51EED93F,27,rama2,19,Potencia,7
51EED93F,27,rama2,22,Inteligencia,10
51EED93F,27,rama2,23,Potencia,10
26E9E9A9,27,tronco,6,Fisico,3
26E9E9A9,27,tronco,7,Control,3
26E9E9A9,27,rama1,10,Inteligencia,5
26E9E9A9,27,rama1,11,Control,5
26E9E9A9,27,rama2,18,Presion,7
26E9E9A9,27,rama2,19,Tecnica,7
26E9E9A9,27,rama2,22,Fisico,10
26E9E9A9,27,rama2,23,Tecnica,10
BFE0B813,27,tronco,6,Presion,3
BFE0B813,27,tronco,7,Fisico,3
BFE0B813,27,rama1,10,Fisico,3
BFE0B813,27,rama1,11,Fisico,5
BFE0B813,27,rama2,18,Inteligencia,7
BFE0B813,27,rama2,19,Agilidad,7
BFE0B813,27,rama2,22,Presion,10
BFE0B813,27,rama2,23,Agilidad,10
C8E78885,27,tronco,6,Fisico,3
C8E78885,27,tronco,7,Control,3
C8E78885,27,rama1,10,Inteligencia,5
C8E78885,27,rama1,11,Control,5
C8E78885,27,rama2,18,Presion,7
C8E78885,27,rama2,19,Tecnica,7
C8E78885,27,rama2,22,Fisico,10
C8E78885,27,rama2,23,Tecnica,10
4B49B4AB,27,tronco,6,Potencia,3
4B49B4AB,27,tronco,7,Control,3
4B49B4AB,27,rama1,10,Control,5
4B49B4AB,27,rama1,11,Potencia,5
4B49B4AB,27,rama2,18,Potencia,7
4B49B4AB,27,rama2,19,Control,7
4B49B4AB,27,rama2,22,Tecnica,10
4B49B4AB,27,rama2,23,Potencia,10
3C4E843D,27,tronco,6,Potencia,3
3C4E843D,27,tronco,7,Control,3
3C4E843D,27,rama1,10,Potencia,5
3C4E843D,27,rama1,11,Control,5
3C4E843D,27,rama2,18,Control,7
3C4E843D,27,rama2,19,Tecnica,7
3C4E843D,27,rama2,22,Potencia,10
3C4E843D,27,rama2,23,Tecnica,10
A547D587,27,tronco,6,Potencia,3
A547D587,27,tronco,7,Fisico,10
A547D587,27,rama1,10,Control,5
A547D587,27,rama1,11,Fisico,5
A547D587,27,rama2,18,Control,7
A547D587,27,rama2,19,Inteligencia,7
A547D587,27,rama2,22,Tecnica,10
A547D587,27,rama2,23,Presion,10
D240E511,27,tronco,6,Control,3
D240E511,27,tronco,7,Fisico,3
D240E511,27,rama1,10,Potencia,5
D240E511,27,rama1,11,Fisico,5
D240E511,27,rama2,18,Control,7
D240E511,27,rama2,19,Agilidad,7
D240E511,27,rama2,22,Tecnica,10
D240E511,27,rama2,23,Agilidad,10
4C2470B2,27,tronco,6,Control,3
4C2470B2,27,tronco,7,Fisico,3
4C2470B2,27,rama1,10,Potencia,5
4C2470B2,27,rama1,11,Fisico,5
4C2470B2,27,rama2,18,Control,7
4C2470B2,27,rama2,19,Presion,7
4C2470B2,27,rama2,22,Potencia,10
4C2470B2,27,rama2,23,Inteligencia,10
3B234024,27,tronco,6,Potencia,3
3B234024,27,tronco,7,Agilidad,3
3B234024,27,rama1,10,Control,5
3B234024,27,rama1,11,Fisico,5
3B234024,27,rama2,18,Tecnica,7
3B234024,27,rama2,19,Agilidad,7
3B234024,27,rama2,22,Potencia,10
3B234024,27,rama2,23,Agilidad,10
A22A119E,27,tronco,6,Presion,3
A22A119E,27,tronco,7,Agilidad,3
A22A119E,27,rama1,10,Fisico,5
A22A119E,27,rama1,11,Fisico,5
A22A119E,27,rama2,18,Inteligencia,7
A22A119E,27,rama2,19,Agilidad,7
A22A119E,27,rama2,22,Fisico,10
A22A119E,27,rama2,23,Agilidad,10
D52D2108,27,tronco,6,Potencia,3
D52D2108,27,tronco,7,Control,3
D52D2108,27,rama1,10,Potencia,5
D52D2108,27,rama1,11,Control,5
D52D2108,27,rama2,18,Control,7
D52D2108,27,rama2,19,Tecnica,7
D52D2108,27,rama2,22,Potencia,10
D52D2108,27,rama2,23,Tecnica,10
45923C99,27,tronco,6,Potencia,3
45923C99,27,tronco,7,Fisico,10
45923C99,27,rama1,10,Control,5
45923C99,27,rama1,11,Fisico,5
45923C99,27,rama2,18,Control,7
45923C99,27,rama2,19,Inteligencia,7
45923C99,27,rama2,22,Tecnica,10
45923C99,27,rama2,23,Presion,10
32950C0F,27,tronco,6,Control,3
32950C0F,27,tronco,7,Fisico,3
32950C0F,27,rama1,10,Potencia,5
32950C0F,27,rama1,11,Fisico,5
32950C0F,27,rama2,18,Control,7
32950C0F,27,rama2,19,Agilidad,7
32950C0F,27,rama2,22,Tecnica,10
32950C0F,27,rama2,23,Agilidad,10
525285EA,27,tronco,6,Potencia,3
