# A que altura (0-100 %) empiezan los hombros en cada busto (NOTAS O-149).
# Lo genera herramientas/construir_hombros.py.
cuerpo,hombro
u090141_u071301_10_00,84
u090141_u071301_20_00,84
u090141_u080101_10_00,84
u090141_u080101_20_00,84
u090141_u081301_10_00,84
u090141_u081301_20_00,84
u090141_u110201_10_00,84
u090141_u110201_20_00,84
u090141_u110301_10_00,84
u090141_u110301_20_00,84
u090141_u110601_10_00,84
u090141_u110601_20_00,84
u090141_u110801_10_00,84
u090141_u110801_20_00,84
u090141_u110901_10_00,84
u090141_u110901_20_00,84
u090141_u111901_10_00,84
u090141_u111901_20_00,84
u090141_u112001_10_00,84
u090141_u112001_20_00,84
u090141_u117401_10_00,84
u090141_u117401_20_00,84
u090141_u119101_10_00,84
u090141_u119101_20_00,84
u090146_10_00,72
u090146_20_00,72
u090146_50_00,72
u090146_60_00,72
u090146_u010101_10_00,72
u090146_u010101_20_00,72
u090146_u010101_50_00,72
u090146_u010101_60_00,72
u090146_u010201_10_00,72
u090146_u010201_20_00,72
u090146_u010301_10_00,72
u090146_u010301_20_00,72
u090146_u010401_10_00,72
u090146_u010401_20_00,72
u090146_u010601_10_00,72
u090146_u010601_20_00,72
u090146_u011201_10_00,72
u090146_u011201_20_00,72
u090146_u011301_10_00,72
u090146_u011301_20_00,72
u090146_u020501_10_00,72
u090146_u020501_20_00,72
u090146_u020601_10_00,72
u090146_u020601_20_00,72
u090146_u020901_10_00,72
u090146_u020901_20_00,72
u090146_u021701_10_00,72
u090146_u021701_20_00,72
u090146_u030401_10_00,72
u090146_u030401_20_00,72
u090146_u030901_10_00,72
u090146_u030901_20_00,72
u090146_u032301_10_00,72
u090146_u032301_20_00,72
u090146_u040101_10_00,72
u090146_u040101_20_00,72
u090146_u040301_10_00,72
u090146_u040301_20_00,72
u090146_u040401_10_00,72
u090146_u040401_20_00,72
u090146_u040501_10_00,72
u090146_u040501_20_00,72
u090146_u040601_10_00,72
u090146_u040601_20_00,72
u090146_u040901_10_00,72
u090146_u040901_20_00,72
u090146_u041501_10_00,72
u090146_u041501_20_00,72
u090146_u041601_10_00,72
u090146_u041601_20_00,73
u090146_u041701_10_00,72
u090146_u041701_20_00,72
u090146_u042201_10_00,72
u090146_u042201_20_00,72
u090146_u042401_10_00,72
u090146_u042401_20_00,72
u090146_u045101_10_00,72
u090146_u045101_20_00,72
u090146_u045201_10_00,72
u090146_u045201_20_00,72
u090146_u045301_10_00,72
u090146_u045301_20_00,72
u090146_u045401_10_00,72
u090146_u045401_20_00,72
u090146_u045501_10_00,72
u090146_u045501_20_00,72
u090146_u070101_10_00,72
u090146_u070101_20_00,72
u090146_u070501_10_00,72
u090146_u070501_20_00,72
u090146_u070701_10_00,72
u090146_u070701_20_00,72
u090146_u071001_10_00,72
u090146_u071001_20_00,72
u090146_u071101_10_00,72
u090146_u071101_20_00,72
u090146_u071201_10_00,72
u090146_u071201_20_00,72
u090146_u071301_10_00,72
u090146_u071301_20_00,72
u090146_u080101_10_00,72
u090146_u080101_20_00,72
u090146_u081301_10_00,72
u090146_u081301_20_00,72
u090146_u110201_10_00,72
u090146_u110201_20_00,72
u090146_u110301_10_00,72
u090146_u110301_20_00,72
u090146_u110601_10_00,72
u090146_u110601_20_00,72
u090146_u110801_10_00,72
u090146_u110801_20_00,72
u090146_u110901_10_00,72
u090146_u110901_20_00,72
u090146_u111901_10_00,72
u090146_u111901_20_00,72
u090146_u112001_10_00,72
u090146_u112001_20_00,72
u090146_u117401_10_00,72
u090146_u117401_20_00,72
u090146_u119101_10_00,72
u090146_u119101_20_00,72
u090151_10_00,83
u090151_20_00,83
u090151_50_00,83
u090151_60_00,83
u090151_u010101_10_00,79
u090151_u010101_20_00,79
u090151_u010101_50_00,79
u090151_u010101_60_00,79
u090151_u010201_10_00,79
u090151_u010201_20_00,79
u090151_u010301_10_00,79
u090151_u010301_20_00,79
u090151_u010401_10_00,79
u090151_u010401_20_00,79
u090151_u010601_10_00,79
u090151_u010601_20_00,79
u090151_u011201_10_00,79
u090151_u011201_20_00,79
u090151_u011301_10_00,79
u090151_u011301_20_00,79
u090151_u020501_10_00,79
u090151_u020501_20_00,79
u090151_u020601_10_00,79
u090151_u020601_20_00,79
u090151_u020901_10_00,79
u090151_u020901_20_00,79
u090151_u021701_10_00,79
u090151_u021701_20_00,79
u090151_u030401_10_00,79
u090151_u030401_20_00,79
u090151_u030901_10_00,79
u090151_u030901_20_00,79
u090151_u032301_10_00,79
u090151_u032301_20_00,79
u090151_u040101_10_00,79
u090151_u040101_20_00,79
u090151_u040301_10_00,79
u090151_u040301_20_00,79
u090151_u040401_10_00,79
u090151_u040401_20_00,79
u090151_u040501_10_00,79
u090151_u040501_20_00,79
u090151_u040601_10_00,79
u090151_u040601_20_00,79
u090151_u040901_10_00,79
u090151_u040901_20_00,79
u090151_u041501_10_00,79
u090151_u041501_20_00,79
u090151_u041601_10_00,79
u090151_u041601_20_00,79
u090151_u041701_10_00,79
u090151_u041701_20_00,79
u090151_u042201_10_00,79
u090151_u042201_20_00,79
u090151_u042401_10_00,79
u090151_u042401_20_00,79
u090151_u045101_10_00,79
u090151_u045101_20_00,79
u090151_u045201_10_00,79
u090151_u045201_20_00,79
u090151_u045301_10_00,79
u090151_u045301_20_00,79
u090151_u045401_10_00,79
u090151_u045401_20_00,79
u090151_u045501_10_00,79
u090151_u045501_20_00,79
u090151_u070101_10_00,79
u090151_u070101_20_00,79
u090151_u070501_10_00,79
u090151_u070501_20_00,79
u090151_u070701_10_00,79
u090151_u070701_20_00,79
u090151_u071001_10_00,79
u090151_u071001_20_00,79
u090151_u071101_10_00,79
u090151_u071101_20_00,79
u090151_u071201_10_00,79
u090151_u071201_20_00,79
u090151_u071301_10_00,79
u090151_u071301_20_00,79
u090151_u080101_10_00,79
u090151_u080101_20_00,79
u090151_u081301_10_00,79
u090151_u081301_20_00,79
u090151_u110201_10_00,79
u090151_u110201_20_00,79
u090151_u110301_10_00,79
u090151_u110301_20_00,79
u090151_u110601_10_00,79
u090151_u110601_20_00,79
u090151_u110801_10_00,79
u090151_u110801_20_00,79
u090151_u110901_10_00,79
u090151_u110901_20_00,79
u090151_u111901_10_00,79
u090151_u111901_20_00,79
u090151_u112001_10_00,79
u090151_u112001_20_00,79
u090151_u117401_10_00,79
u090151_u117401_20_00,79
u090151_u119101_10_00,79
u090151_u119101_20_00,79
u090152_10_00,85
u090152_20_00,85
u090152_50_00,85
u090152_60_00,86
u090167_10_00,74
u090167_20_00,74
u090167_50_00,74
u090167_60_00,74
u090167_u010101_10_00,74
u090167_u010101_20_00,74
u090167_u010101_50_00,74
u090167_u010101_60_00,74
u090167_u010201_10_00,74
u090167_u010201_20_00,74
u090167_u010301_10_00,74
u090167_u010301_20_00,74
u090167_u010401_10_00,74
u090167_u010401_20_00,74
u090167_u010601_10_00,74
u090167_u010601_20_00,74
u090167_u011201_10_00,74
u090167_u011201_20_00,74
u090167_u011301_10_00,74
u090167_u011301_20_00,74
u090167_u020501_10_00,74
u090167_u020501_20_00,74
u090167_u020601_10_00,74
u090167_u020601_20_00,74
u090167_u020901_10_00,74
u090167_u020901_20_00,74
u090167_u021701_10_00,74
u090167_u021701_20_00,74
u090167_u030401_10_00,74
u090167_u030401_20_00,74
u090167_u030901_10_00,74
u090167_u030901_20_00,74
u090167_u032301_10_00,74
u090167_u032301_20_00,74
u090167_u040101_10_00,74
u090167_u040101_20_00,74
u090167_u040301_10_00,74
u090167_u040301_20_00,74
u090167_u040401_10_00,74
u090167_u040401_20_00,74
u090167_u040501_10_00,74
u090167_u040501_20_00,74
u090167_u040601_10_00,74
u090167_u040601_20_00,74
u090167_u040901_10_00,74
u090167_u040901_20_00,74
u090167_u041501_10_00,74
u090167_u041501_20_00,74
u090167_u041601_10_00,74
u090167_u041601_20_00,74
u090167_u041701_10_00,74
u090167_u041701_20_00,74
u090167_u042201_10_00,74
u090167_u042201_20_00,74
u090167_u042401_10_00,74
u090167_u042401_20_00,74
u090167_u045101_10_00,74
u090167_u045101_20_00,74
u090167_u045201_10_00,74
u090167_u045201_20_00,74
u090167_u045301_10_00,74
u090167_u045301_20_00,74
u090167_u045401_10_00,74
u090167_u045401_20_00,74
u090167_u045501_10_00,74
u090167_u045501_20_00,74
u090167_u070101_10_00,74
u090167_u070101_20_00,74
u090167_u070501_10_00,74
u090167_u070501_20_00,74
u090167_u070701_10_00,74
u090167_u070701_20_00,74
u090167_u071001_10_00,74
u090167_u071001_20_00,74
u090167_u071101_10_00,74
u090167_u071101_20_00,74
u090167_u071201_10_00,74
u090167_u071201_20_00,74
u090167_u071301_10_00,74
u090167_u071301_20_00,74
u090167_u080101_10_00,74
u090167_u080101_20_00,74
u090167_u081301_10_00,74
u090167_u081301_20_00,74
u090167_u110201_10_00,74
u090167_u110201_20_00,74
u090167_u110301_10_00,74
u090167_u110301_20_00,74
u090167_u110601_10_00,74
u090167_u110601_20_00,74
u090167_u110801_10_00,74
u090167_u110801_20_00,74
u090167_u110901_10_00,74
u090167_u110901_20_00,74
u090167_u111901_10_00,74
u090167_u111901_20_00,74
u090167_u112001_10_00,74
u090167_u112001_20_00,74
u090167_u117401_10_00,74
u090167_u117401_20_00,74
u090167_u119101_10_00,74
u090167_u119101_20_00,74
u090171_10_00,84
u090171_20_00,84
u090171_50_00,84
u090171_60_00,84
u090175_10_00,79
u090175_20_00,79
u090175_50_00,79
u090175_60_00,79
u090181_10_00,84
u090181_20_00,84
u090181_50_00,84
u090181_60_00,84
u090202_10_00,87
u090202_20_00,87
u090241_10_00,84
u090241_20_00,84
u090246_10_00,73
u090246_20_00,73
u090251_10_00,83
u090251_20_00,83
u090252_10_00,85
u090252_20_00,85
u090267_10_00,74
u090267_20_00,74
u090271_10_00,85
u090271_20_00,85
u090275_10_00,79
u090275_20_00,79
u090281_10_00,84
u090281_20_00,84
u090302_10_00,87
u090302_20_00,87
u090341_10_00,84
u090341_20_00,84
u090346_10_00,73
u090346_20_00,73
u090351_10_00,83
u090351_20_00,83
u090352_10_00,85
u090352_20_00,85
u090367_10_00,74
u090367_20_00,74
u090371_10_00,85
u090371_20_00,85
u090375_10_00,79
u090375_20_00,79
u090381_10_00,84
u090381_20_00,84
u090402_10_00,87
u090402_20_00,87
u090441_10_00,84
u090441_20_00,84
u090441_u010701_10_00,84
u090441_u010701_20_00,84
u090441_u032201_10_00,84
u090441_u032201_20_00,84
u090441_u045601_10_00,84
u090441_u045601_20_00,84
u090441_u110501_10_00,84
u090441_u110501_20_00,84
u090446_10_00,73
u090446_20_00,73
u090446_u010701_10_00,72
u090446_u010701_20_00,72
u090446_u032201_10_00,72
u090446_u032201_20_00,72
u090446_u045601_10_00,72
u090446_u045601_20_00,72
u090446_u110501_10_00,72
u090446_u110501_20_00,72
u090451_10_00,83
u090451_20_00,83
u090451_u010701_10_00,79
u090451_u010701_20_00,79
u090451_u032201_10_00,79
u090451_u032201_20_00,79
u090451_u045601_10_00,79
u090451_u045601_20_00,79
u090451_u110501_10_00,79
u090451_u110501_20_00,79
u090452_10_00,86
u090452_20_00,85
u090467_10_00,74
u090467_20_00,74
u090467_u010701_10_00,74
u090467_u010701_20_00,74
u090467_u032201_10_00,74
u090467_u032201_20_00,74
u090467_u045601_10_00,74
u090467_u045601_20_00,74
u090467_u110501_10_00,74
u090467_u110501_20_00,74
u090471_10_00,85
u090471_20_00,85
u090475_10_00,79
u090475_20_00,79
u090481_10_00,84
u090481_20_00,84
u090502_10_00,87
u090502_20_00,87
u090541_10_00,84
u090541_20_00,84
u090546_10_00,73
u090546_20_00,73
u090551_10_00,83
u090551_20_00,83
u090552_10_00,85
u090552_20_00,85
u090567_10_00,74
u090567_20_00,74
u090571_10_00,85
u090571_20_00,85
u090575_10_00,79
u090575_20_00,79
u090581_10_00,84
u090581_20_00,84
u090602_10_00,87
u090602_20_00,87
u090612_10_00,87
u090612_20_00,87
u090641_10_00,84
u090641_20_00,84
u090646_10_00,73
u090646_20_00,73
u090651_10_00,83
u090651_20_00,83
u090652_10_00,85
u090652_20_00,85
u090667_10_00,74
u090667_20_00,74
u090671_10_00,84
u090671_20_00,84
u090675_10_00,79
u090675_20_00,79
u090681_10_00,84
u090681_20_00,84
u090702_10_00,87
u090702_20_00,87
u090741_10_00,84
u090741_20_00,84
u090746_10_00,73
u090746_20_00,73
u090751_10_00,83
u090751_20_00,83
u090752_10_00,85
u090752_20_00,85
u090767_10_00,74
u090767_20_00,74
u090771_10_00,85
u090771_20_00,85
u090775_10_00,79
u090775_20_00,79
u090781_10_00,84
u090781_20_00,84
u090802_10_00,87
u090802_20_00,87
u090841_10_00,84
u090841_20_00,84
u090846_10_00,73
u090846_20_00,73
u090851_10_00,83
u090851_20_00,83
u090852_10_00,85
u090852_20_00,85
u090867_10_00,74
u090867_20_00,74
u090871_10_00,84
u090871_20_00,84
u090875_10_00,79
u090875_20_00,79
u090881_10_00,84
u090881_20_00,84
u090902_10_00,87
u090902_20_00,87
u090941_10_00,84
u090941_20_00,84
u090946_10_00,73
u090946_20_00,73
u090951_10_00,83
u090951_20_00,83
u090952_10_00,85
u090952_20_00,85
u090967_10_00,74
u090967_20_00,74
u090971_10_00,84
u090971_20_00,84
u090975_10_00,79
u090975_20_00,79
u090981_10_00,84
u090981_20_00,84
u091002_10_00,87
u091002_20_00,87
u091041_10_00,84
u091041_20_00,84
u091046_10_00,73
u091046_20_00,73
u091051_10_00,83
u091051_20_00,83
u091052_10_00,86
u091052_20_00,85
u091067_10_00,74
u091067_20_00,74
u091071_10_00,84
u091071_20_00,84
u091075_10_00,79
u091075_20_00,79
u091081_10_00,84
u091081_20_00,84
u091102_10_00,87
u091102_20_00,87
u091141_10_00,84
u091141_20_00,84
u091141_u020801_10_00,84
u091141_u020801_20_00,84
u091141_u030301_10_00,84
u091141_u030301_20_00,84
u091141_u030501_10_00,84
u091141_u030501_20_00,84
u091141_u030801_10_00,84
u091141_u030801_20_00,84
u091141_u031401_10_00,84
u091141_u031401_20_00,84
u091141_u031901_10_00,84
u091141_u031901_20_00,84
u091141_u040701_10_00,84
u091141_u040701_20_00,84
u091141_u041801_10_00,84
u091141_u041801_20_00,84
u091141_u041901_10_00,84
u091141_u041901_20_00,84
u091141_u042001_10_00,84
u091141_u042001_20_00,84
u091141_u042101_10_00,84
u091141_u042101_20_00,84
u091141_u051401_10_00,84
u091141_u051401_20_00,84
u091141_u051501_10_00,84
u091141_u051501_20_00,84
u091141_u053001_10_00,84
u091141_u060101_10_00,84
u091141_u060101_20_00,84
u091141_u060201_10_00,84
u091141_u060201_20_00,84
u091141_u060301_10_00,84
u091141_u060301_20_00,84
u091141_u070201_10_00,84
u091141_u070201_20_00,84
u091141_u070201_50_00,84
u091141_u070401_10_00,84
u091141_u070401_20_00,84
u091141_u071601_10_00,84
u091141_u071601_20_00,84
u091141_u071701_10_00,84
u091141_u071701_20_00,84
u091141_u080301_10_00,84
u091141_u080301_20_00,84
u091141_u080501_10_00,84
u091141_u080501_20_00,84
u091141_u080701_10_00,84
u091141_u080701_20_00,84
u091141_u081101_10_00,84
u091141_u081101_20_00,84
u091141_u081201_10_00,84
u091141_u081201_20_00,84
u091141_u081501_10_00,84
u091141_u081501_20_00,84
u091141_u081601_10_00,84
u091141_u081601_20_00,84
u091141_u111001_10_00,84
u091141_u111001_20_00,84
u091141_u111601_10_00,84
u091141_u111601_20_00,84
u091141_u113301_10_00,84
u091141_u113301_20_00,84
u091146_10_00,73
u091146_20_00,73
u091146_u020801_10_00,73
u091146_u020801_20_00,73
u091146_u030301_10_00,73
u091146_u030301_20_00,73
u091146_u030501_10_00,73
u091146_u030501_20_00,73
u091146_u030801_10_00,73
u091146_u030801_20_00,73
u091146_u031401_10_00,73
u091146_u031401_20_00,73
u091146_u031901_10_00,73
u091146_u031901_20_00,73
u091146_u040701_10_00,73
u091146_u040701_20_00,73
u091146_u041801_10_00,73
u091146_u041801_20_00,73
u091146_u041901_10_00,73
u091146_u041901_20_00,73
u091146_u042001_10_00,73
u091146_u042001_20_00,73
u091146_u042101_10_00,73
u091146_u042101_20_00,73
u091146_u051401_10_00,73
u091146_u051401_20_00,73
u091146_u051501_10_00,73
u091146_u051501_20_00,73
u091146_u053001_10_00,73
u091146_u060101_10_00,73
u091146_u060101_20_00,73
u091146_u060201_10_00,73
u091146_u060201_20_00,73
u091146_u060301_10_00,73
u091146_u060301_20_00,73
u091146_u070201_10_00,73
u091146_u070201_20_00,73
u091146_u070201_50_00,73
u091146_u070401_10_00,73
u091146_u070401_20_00,73
u091146_u071601_10_00,73
u091146_u071601_20_00,73
u091146_u071701_10_00,73
u091146_u071701_20_00,73
u091146_u080301_10_00,73
u091146_u080301_20_00,73
u091146_u080501_10_00,73
u091146_u080501_20_00,73
u091146_u080701_10_00,73
u091146_u080701_20_00,73
u091146_u081101_10_00,73
u091146_u081101_20_00,73
u091146_u081201_10_00,73
u091146_u081201_20_00,73
u091146_u081501_10_00,73
u091146_u081501_20_00,73
u091146_u081601_10_00,73
u091146_u081601_20_00,73
u091146_u111001_10_00,73
u091146_u111001_20_00,73
u091146_u111601_10_00,73
u091146_u111601_20_00,73
u091146_u113301_10_00,73
u091146_u113301_20_00,73
u091151_10_00,83
u091151_20_00,83
u091151_u020801_10_00,79
u091151_u020801_20_00,79
u091151_u030301_10_00,79
u091151_u030301_20_00,79
u091151_u030501_10_00,79
u091151_u030501_20_00,79
u091151_u030801_10_00,79
u091151_u030801_20_00,79
u091151_u031401_10_00,79
u091151_u031401_20_00,79
u091151_u031901_10_00,79
u091151_u031901_20_00,79
u091151_u040701_10_00,79
u091151_u040701_20_00,79
u091151_u041801_10_00,79
u091151_u041801_20_00,79
u091151_u041901_10_00,79
u091151_u041901_20_00,79
u091151_u042001_10_00,79
u091151_u042001_20_00,79
u091151_u042101_10_00,79
u091151_u042101_20_00,79
u091151_u051401_10_00,79
u091151_u051401_20_00,79
u091151_u051501_10_00,79
u091151_u051501_20_00,79
u091151_u053001_10_00,79
u091151_u060101_10_00,79
u091151_u060101_20_00,79
u091151_u060201_10_00,79
u091151_u060201_20_00,79
u091151_u060301_10_00,79
u091151_u060301_20_00,79
u091151_u070201_10_00,79
u091151_u070201_20_00,79
u091151_u070201_50_00,79
u091151_u070401_10_00,79
u091151_u070401_20_00,79
u091151_u071601_10_00,79
u091151_u071601_20_00,79
u091151_u071701_10_00,79
u091151_u071701_20_00,79
u091151_u080301_10_00,79
u091151_u080301_20_00,79
u091151_u080501_10_00,79
u091151_u080501_20_00,79
u091151_u080701_10_00,79
u091151_u080701_20_00,79
u091151_u081101_10_00,79
u091151_u081101_20_00,79
u091151_u081201_10_00,79
u091151_u081201_20_00,79
u091151_u081501_10_00,79
u091151_u081501_20_00,79
u091151_u081601_10_00,79
u091151_u081601_20_00,79
u091151_u111001_10_00,79
u091151_u111001_20_00,79
u091151_u111601_10_00,79
u091151_u111601_20_00,79
u091151_u113301_10_00,79
u091151_u113301_20_00,79
u091152_10_00,87
u091152_20_00,87
u091167_10_00,74
u091167_20_00,74
u091167_u020801_10_00,74
u091167_u020801_20_00,74
u091167_u030301_10_00,74
u091167_u030301_20_00,74
u091167_u030501_10_00,74
u091167_u030501_20_00,74
u091167_u030801_10_00,74
u091167_u030801_20_00,74
u091167_u031401_10_00,74
u091167_u031401_20_00,74
u091167_u031901_10_00,74
u091167_u031901_20_00,74
u091167_u040701_10_00,74
u091167_u040701_20_00,74
u091167_u041801_10_00,74
u091167_u041801_20_00,74
u091167_u041901_10_00,74
u091167_u041901_20_00,74
u091167_u042001_10_00,74
u091167_u042001_20_00,74
u091167_u042101_10_00,74
u091167_u042101_20_00,74
u091167_u051401_10_00,74
u091167_u051401_20_00,74
u091167_u051501_10_00,74
u091167_u051501_20_00,74
u091167_u053001_10_00,74
u091167_u060101_10_00,74
u091167_u060101_20_00,74
u091167_u060201_10_00,74
u091167_u060201_20_00,74
u091167_u060301_10_00,74
u091167_u060301_20_00,74
u091167_u070201_10_00,74
u091167_u070201_20_00,74
u091167_u070201_50_00,74
u091167_u070401_10_00,74
u091167_u070401_20_00,74
u091167_u071601_10_00,74
u091167_u071601_20_00,74
u091167_u071701_10_00,74
u091167_u071701_20_00,74
u091167_u080301_10_00,74
u091167_u080301_20_00,74
u091167_u080501_10_00,74
u091167_u080501_20_00,74
u091167_u080701_10_00,74
u091167_u080701_20_00,74
u091167_u081101_10_00,74
u091167_u081101_20_00,74
u091167_u081201_10_00,74
u091167_u081201_20_00,74
u091167_u081501_10_00,74
u091167_u081501_20_00,74
u091167_u081601_10_00,74
u091167_u081601_20_00,74
u091167_u111001_10_00,74
u091167_u111001_20_00,74
u091167_u111601_10_00,74
u091167_u111601_20_00,74
u091167_u113301_10_00,74
u091167_u113301_20_00,74
u091171_10_00,84
u091171_20_00,84
u091175_10_00,79
u091175_20_00,79
u091181_10_00,84
u091181_20_00,84
u091202_10_00,87
u091202_20_00,87
u091241_10_00,84
u091241_20_00,84
u091246_10_00,73
u091246_20_00,72
u091251_10_00,83
u091251_20_00,83
u091252_10_00,85
u091252_20_00,85
u091267_10_00,74
u091267_20_00,74
u091271_10_00,85
u091271_20_00,85
u091275_10_00,79
u091275_20_00,79
u091281_10_00,84
u091281_20_00,84
u091302_10_00,87
u091302_20_00,86
u091341_10_00,84
u091341_20_00,84
u091341_u030101_10_00,80
u091341_u030101_20_00,80
u091346_10_00,72
u091346_20_00,72
u091346_u030101_10_00,73
u091346_u030101_20_00,73
u091351_10_00,83
u091351_20_00,83
u091351_u030101_10_00,79
u091351_u030101_20_00,79
u091352_10_00,86
u091352_20_00,86
u091367_10_00,74
u091367_20_00,74
u091367_u030101_10_00,74
u091367_u030101_20_00,74
u091371_10_00,84
u091371_20_00,84
u091375_10_00,79
u091375_20_00,79
u091381_10_00,84
u091381_20_00,84
u091402_10_00,87
u091402_20_00,87
u091441_10_00,84
u091441_20_00,84
u091446_10_00,73
u091446_20_00,73
u091451_10_00,83
u091451_20_00,83
u091452_10_00,85
u091452_20_00,85
u091467_10_00,74
u091467_20_00,74
u091471_10_00,85
u091471_20_00,85
u091475_10_00,79
u091475_20_00,79
u091481_10_00,84
u091481_20_00,84
u091502_10_00,87
u091502_20_00,87
u091541_10_00,84
u091541_20_00,84
u091546_10_00,73
u091546_20_00,73
u091551_10_00,83
u091551_20_00,83
u091552_10_00,85
u091552_20_00,85
u091567_10_00,74
u091567_20_00,74
u091571_10_00,85
u091571_20_00,85
u091575_10_00,79
u091575_20_00,79
u091581_10_00,84
u091581_20_00,84
u091602_10_00,87
u091602_20_00,87
u091641_10_00,84
u091641_20_00,84
u091646_10_00,72
u091646_20_00,72
u091651_10_00,83
u091651_20_00,83
u091652_10_00,85
u091652_20_00,85
u091667_10_00,74
u091667_20_00,74
u091671_10_00,84
u091671_20_00,84
u091675_10_00,79
u091675_20_00,79
u091681_10_00,84
u091681_20_00,84
u091702_10_00,87
u091702_20_00,87
u091741_10_00,84
u091741_20_00,84
u091746_10_00,73
u091746_20_00,73
u091751_10_00,83
u091751_20_00,83
u091752_10_00,85
u091752_20_00,85
u091767_10_00,74
u091767_20_00,74
u091771_10_00,84
u091771_20_00,84
u091775_10_00,79
u091775_20_00,79
u091781_10_00,84
u091781_20_00,84
u091802_10_00,87
u091802_20_00,87
u091841_10_00,84
u091841_20_00,84
u091846_10_00,73
u091846_20_00,73
u091851_10_00,83
u091851_20_00,83
u091852_10_00,86
u091852_20_00,85
u091867_10_00,74
u091867_20_00,74
u091871_10_00,85
u091871_20_00,85
u091875_10_00,79
u091875_20_00,79
u091881_10_00,84
u091881_20_00,84
u091902_10_00,87
u091902_20_00,87
u091941_10_00,84
u091941_20_00,84
u091946_10_00,73
u091946_20_00,73
u091951_10_00,83
u091951_20_00,83
u091952_10_00,85
u091952_20_00,85
u091967_10_00,74
u091967_20_00,74
u091971_10_00,85
u091971_20_00,85
u091975_10_00,79
u091975_20_00,79
u091981_10_00,84
u091981_20_00,84
u092002_10_00,87
u092002_20_00,87
