# Pasivas candidatas de cada personaje para las ranuras 1 y 2.
# Leido de las tablas de sorteo del juego, NO observado de la partida.
# Acierto medido contra la partida de Aaron: 94,1% en jugadores normales.
# Los marcados 'fijas_de_historia' llevan pasivas fijas y no siguen el sorteo.
# Lo genera herramientas/construir_pool_pasivas.py.
identidad,personaje,equipo,posicion,ranuras,pasiva_id,pasiva,fijas_de_historia
98F7A120,Tom-Tom Thrasher,No afiliados,DEF,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
98F7A120,Tom-Tom Thrasher,No afiliados,DEF,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
81EC9061,Bea Jou,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
81EC9061,Bea Jou,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
81EC9061,Bea Jou,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
81EC9061,Bea Jou,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
81EC9061,Bea Jou,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
51EC411F,Scaris Cowler,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
51EC411F,Scaris Cowler,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
51EC411F,Scaris Cowler,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
51EC411F,Scaris Cowler,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
51EC411F,Scaris Cowler,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
48F7705E,Hardy Scrapper,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
48F7705E,Hardy Scrapper,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
48F7705E,Hardy Scrapper,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
48F7705E,Hardy Scrapper,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
48F7705E,Hardy Scrapper,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
63DA239D,Rumer ReVeale,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
63DA239D,Rumer ReVeale,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
63DA239D,Rumer ReVeale,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
63DA239D,Rumer ReVeale,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
63DA239D,Rumer ReVeale,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
7AC112DC,Larga Thanlyfe,No afiliados,DEF,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
7AC112DC,Larga Thanlyfe,No afiliados,DEF,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
7AC112DC,Larga Thanlyfe,No afiliados,DEF,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
7AC112DC,Larga Thanlyfe,No afiliados,DEF,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
7AC112DC,Larga Thanlyfe,No afiliados,DEF,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
7AC112DC,Larga Thanlyfe,No afiliados,DEF,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
3580841B,Scally Wagg,No afiliados,MED,1-2,13F0852C,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
3580841B,Scally Wagg,No afiliados,MED,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
3580841B,Scally Wagg,No afiliados,MED,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
3580841B,Scally Wagg,No afiliados,MED,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
3580841B,Scally Wagg,No afiliados,MED,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
3580841B,Scally Wagg,No afiliados,MED,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
3580841B,Scally Wagg,No afiliados,MED,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
2C9BB55A,Esteban Range,No afiliados,POR,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
2C9BB55A,Esteban Range,No afiliados,POR,1-2,77103843,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
2C9BB55A,Esteban Range,No afiliados,POR,1-2,7F868E34,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
2C9BB55A,Esteban Range,No afiliados,POR,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
2C9BB55A,Esteban Range,No afiliados,POR,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
2C9BB55A,Esteban Range,No afiliados,POR,1-2,C739587E,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
07B6E699,Emilia Odde,No afiliados,POR,1-2,CFAFEE09,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
07B6E699,Emilia Odde,No afiliados,POR,1-2,77103843,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
07B6E699,Emilia Odde,No afiliados,POR,1-2,C739587E,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
07B6E699,Emilia Odde,No afiliados,POR,1-2,F95C7778,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de disputa [CPASSIVE01]+<VALUE> %[C]",
07B6E699,Emilia Odde,No afiliados,POR,1-2,D53D7996,"Cuando un jugador del mismo elemento está cerca, \\nDF propia del muro [CPASSIVE01]+<VALUE> %[C]",
07B6E699,Emilia Odde,No afiliados,POR,1-2,8DC80F88,"Cuando un jugador de otro elemento está cerca, \\nDF propia del muro [CPASSIVE01]+<VALUE> %[C]",
07B6E699,Emilia Odde,No afiliados,POR,1-2,940C628F,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] en campo propio,
07B6E699,Emilia Odde,No afiliados,POR,1-2,DC6E49B0,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] en campo contrario,
07B6E699,Emilia Odde,No afiliados,POR,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
1EADD7D8,Alicia Odde,No afiliados,DEF,1-2,2811ECBB,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
1EADD7D8,Alicia Odde,No afiliados,DEF,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
1EADD7D8,Alicia Odde,No afiliados,DEF,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
1EADD7D8,Alicia Odde,No afiliados,DEF,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
1EADD7D8,Alicia Odde,No afiliados,DEF,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
1EADD7D8,Alicia Odde,No afiliados,DEF,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
1EADD7D8,Alicia Odde,No afiliados,DEF,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
9935CB17,Dilly Honeywell,No afiliados,MED,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
9935CB17,Dilly Honeywell,No afiliados,MED,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
9935CB17,Dilly Honeywell,No afiliados,MED,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
9935CB17,Dilly Honeywell,No afiliados,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
9935CB17,Dilly Honeywell,No afiliados,MED,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
9935CB17,Dilly Honeywell,No afiliados,MED,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
9935CB17,Dilly Honeywell,No afiliados,MED,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
802EFA56,Sally Honeywell,No afiliados,MED,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
802EFA56,Sally Honeywell,No afiliados,MED,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
802EFA56,Sally Honeywell,No afiliados,MED,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
802EFA56,Sally Honeywell,No afiliados,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
802EFA56,Sally Honeywell,No afiliados,MED,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
802EFA56,Sally Honeywell,No afiliados,MED,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
802EFA56,Sally Honeywell,No afiliados,MED,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
5AB00622,Lora Fayre,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
5AB00622,Lora Fayre,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
5AB00622,Lora Fayre,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
5AB00622,Lora Fayre,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
5AB00622,Lora Fayre,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
43AB3763,Melody Fayre,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
43AB3763,Melody Fayre,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
43AB3763,Melody Fayre,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
43AB3763,Melody Fayre,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
43AB3763,Melody Fayre,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
688664A0,Carter Spaid,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
688664A0,Carter Spaid,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
688664A0,Carter Spaid,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
688664A0,Carter Spaid,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
688664A0,Carter Spaid,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
719D55E1,Cobie Clubb,No afiliados,POR,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
719D55E1,Cobie Clubb,No afiliados,POR,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
719D55E1,Cobie Clubb,No afiliados,POR,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
719D55E1,Cobie Clubb,No afiliados,POR,1-2,38C0FBBB,PP del equipo [CPASSIVE01]+<VALUE> %[C],
3EDCC326,Dai Mondo,No afiliados,DEF,1-2,2811ECBB,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
3EDCC326,Dai Mondo,No afiliados,DEF,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
3EDCC326,Dai Mondo,No afiliados,DEF,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
3EDCC326,Dai Mondo,No afiliados,DEF,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
3EDCC326,Dai Mondo,No afiliados,DEF,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
3EDCC326,Dai Mondo,No afiliados,DEF,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
3EDCC326,Dai Mondo,No afiliados,DEF,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
27C7F267,Pinkie Harte,No afiliados,MED,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
27C7F267,Pinkie Harte,No afiliados,MED,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
27C7F267,Pinkie Harte,No afiliados,MED,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
27C7F267,Pinkie Harte,No afiliados,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
27C7F267,Pinkie Harte,No afiliados,MED,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
27C7F267,Pinkie Harte,No afiliados,MED,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
27C7F267,Pinkie Harte,No afiliados,MED,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
0CEAA1A4,Capitán Jokar,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
0CEAA1A4,Capitán Jokar,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
0CEAA1A4,Capitán Jokar,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
0CEAA1A4,Capitán Jokar,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
0CEAA1A4,Capitán Jokar,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
15F190E5,Belladona Belle,No afiliados,MED,1-2,AAC852B1,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
15F190E5,Belladona Belle,No afiliados,MED,1-2,2811ECBB,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
15F190E5,Belladona Belle,No afiliados,MED,1-2,1AE1328C,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
15F190E5,Belladona Belle,No afiliados,MED,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
15F190E5,Belladona Belle,No afiliados,MED,1-2,0F096EFC,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo contrario,
92698C2A,Ruff Weedon,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
92698C2A,Ruff Weedon,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
92698C2A,Ruff Weedon,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
92698C2A,Ruff Weedon,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
92698C2A,Ruff Weedon,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
8B72BD6B,Tuff Weedon,No afiliados,DEF,1-2,2811ECBB,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
8B72BD6B,Tuff Weedon,No afiliados,DEF,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
8B72BD6B,Tuff Weedon,No afiliados,DEF,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
8B72BD6B,Tuff Weedon,No afiliados,DEF,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
8B72BD6B,Tuff Weedon,No afiliados,DEF,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
8B72BD6B,Tuff Weedon,No afiliados,DEF,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
8B72BD6B,Tuff Weedon,No afiliados,DEF,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
5B726C15,Gen Tillmann,No afiliados,DEF,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
5B726C15,Gen Tillmann,No afiliados,DEF,1-2,77103843,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
5B726C15,Gen Tillmann,No afiliados,DEF,1-2,7F868E34,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
5B726C15,Gen Tillmann,No afiliados,DEF,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
5B726C15,Gen Tillmann,No afiliados,DEF,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
5B726C15,Gen Tillmann,No afiliados,DEF,1-2,C739587E,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
42695D54,Abel Bumpkin,No afiliados,POR,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
42695D54,Abel Bumpkin,No afiliados,POR,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
42695D54,Abel Bumpkin,No afiliados,POR,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
42695D54,Abel Bumpkin,No afiliados,POR,1-2,38C0FBBB,PP del equipo [CPASSIVE01]+<VALUE> %[C],
69440E97,Av Antguard,No afiliados,DEF,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
69440E97,Av Antguard,No afiliados,DEF,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
69440E97,Av Antguard,No afiliados,DEF,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
69440E97,Av Antguard,No afiliados,DEF,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
69440E97,Av Antguard,No afiliados,DEF,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
69440E97,Av Antguard,No afiliados,DEF,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
705F3FD6,Beat Baxter,No afiliados,DEF,1-2,AAC852B1,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
705F3FD6,Beat Baxter,No afiliados,DEF,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
705F3FD6,Beat Baxter,No afiliados,DEF,1-2,127784FB,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
705F3FD6,Beat Baxter,No afiliados,DEF,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
705F3FD6,Beat Baxter,No afiliados,DEF,1-2,1AE1328C,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
705F3FD6,Beat Baxter,No afiliados,DEF,1-2,0F096EFC,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo contrario,
3F1EA911,Rocky Zine,No afiliados,DEL,1-2,E0981A7F,"Cuando un jugador del mismo elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
3F1EA911,Rocky Zine,No afiliados,DEL,1-2,D210C171,"Cuando un jugador de otro elemento está cerca, \\nAT propio de tiro [CPASSIVE01]+<VALUE> %[C]",
3F1EA911,Rocky Zine,No afiliados,DEL,1-2,0511DD1F,AT propio de tiro [CPASSIVE01]+<VALUE> %[C] en campo contrario,
3F1EA911,Rocky Zine,No afiliados,DEL,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
3F1EA911,Rocky Zine,No afiliados,DEL,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
26059850,Baz Boyes,No afiliados,MED,1-2,AAC852B1,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
26059850,Baz Boyes,No afiliados,MED,1-2,2811ECBB,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
26059850,Baz Boyes,No afiliados,MED,1-2,1AE1328C,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
26059850,Baz Boyes,No afiliados,MED,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
26059850,Baz Boyes,No afiliados,MED,1-2,0F096EFC,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo contrario,
0D28CB93,Orel Knighter,No afiliados,MED,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
0D28CB93,Orel Knighter,No afiliados,MED,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
0D28CB93,Orel Knighter,No afiliados,MED,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
0D28CB93,Orel Knighter,No afiliados,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
0D28CB93,Orel Knighter,No afiliados,MED,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
0D28CB93,Orel Knighter,No afiliados,MED,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
0D28CB93,Orel Knighter,No afiliados,MED,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
1433FAD2,Rith McCal,No afiliados,POR,1-2,CFAFEE09,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
