# Todos los personajes jugables del juego, con su arbol de tecnicas.
# Lo genera herramientas/construir_base_jugadores.py.
# rN_tipo: que admite esa ranura. LIBRE = cualquier tecnica o hipertecnica.
identidad,indice,string_id,nombre,elemento,posicion,posicion_alt,arquetipo,rareza,equipo,r1_tecnica,r1_tipo,r1_nivel,r2_tecnica,r2_tipo,r2_nivel,r3_tecnica,r3_tipo,r3_nivel,r4_tecnica,r4_tipo,r4_nivel,r5_tecnica,r5_tipo,r5_nivel,r6_tecnica,r6_tipo,r6_nivel,r7_tecnica,r7_tipo,r7_nivel,r8_tecnica,r8_tipo,r8_nivel,r9_tecnica,r9_tipo,r9_nivel
7AB4BBF3,2473,c04000100,Victor Blade,Fuego,DEL,MED,Juego sucio,normal,Primer equipo del Raimon,Tiro potente,Tiro,1,Proyectil letal,Tiro,13,Lancelot,LIBRE,20,Aguijón letal,Tiro,30,Tiro sobrenatural,Tiro,38,Miximax Trans: <FLC:OKITA>,LIBRE,43,Entrada huracán,Regate,30,Proyectil de ozono,Defensa,38,Miximax Trans: <FLC:OKITA>,LIBRE,43
63AF8AB2,2474,c04000110,Michael Ballzack,Montana,DEL,MED,Brecha,normal,Primer equipo del Raimon,Tiro potente,Tiro,1,Cascabel,Tiro,13,Finta bumerán,LIBRE,20,Guardia acrobática,Regate,30,Tiro balista,Tiro,38,Sobrecarga ardiente,LIBRE,43,Visto y no visto,Regate,30,Placaje extremo,Defensa,38,Impulso temporal,LIBRE,43
4882D971,2475,c04000120,Lars Dijkstra,Viento,MED,DEF,Afinidad,normal,Primer equipo del Raimon,Caño,Regate,1,Robo fantástico,Defensa,13,Círculo de hielo,LIBRE,20,Brisa encabritada,Regate,30,Túnel tornado,Regate,38,Catalizador elemental,LIBRE,43,Gran torbellino,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43
5199E830,2476,c04000130,Doug McArthur,Viento,DEL,MED,Justicia,normal,Primer equipo del Raimon,Tiro potente,Tiro,1,Tiro sónico,Tiro,13,Mina terrestre,LIBRE,20,Ventisca eterna,Tiro,30,Aullido de lobo,Tiro,38,Sobrecarga ardiente,LIBRE,43,Visto y no visto,Regate,30,Placaje extremo,Defensa,38,Impulso temporal,LIBRE,43
1ED87EF7,2477,c04000140,Sven Johansson,Fuego,DEF,MED,Afinidad,normal,Primer equipo del Raimon,Regate disimulado,Defensa,1,Ritmo agresivo,Regate,13,Pinzas cortantes,LIBRE,20,Picadora,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43,Esferas luminosas,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43
07C34FB6,2478,c04000150,Aitor Cazador,Bosque,DEF,MED,Tension,normal,Primer equipo del Raimon,Jugarreta,Defensa,1,Red de caza,Defensa,13,Modo Dos Caras,LIBRE,20,Espejismo de balón,Regate,30,Portal dimensional,Defensa,38,Guardián férreo,LIBRE,43,Pasos aéreos,Regate,30,Sorpresa,Defensa,38,Impulso temporal,LIBRE,43
2CEE1C75,2479,c04000160,Ryoma Nishiki,Montana,MED,DEL,Tension,normal,Primer equipo del Raimon,Amago y esprint,Regate,1,Chut ancestral,Tiro,13,Musashi,LIBRE,20,Guardia acrobática,Regate,30,Dragón ascendente,Regate,38,Miximax Trans: <FLC:SAKAMOTO>,LIBRE,43,Cañón dragón,Tiro,30,Tiro pirueta,Tiro,38,Miximax Trans: <FLC:SAKAMOTO>,LIBRE,43
35F52D34,2480,c04000170,Lucian Dark,Bosque,DEL,MED,Afinidad,normal,Primer equipo del Raimon,Tiro potente,Tiro,1,Pingüino emperador 7,Tiro,13,Estrella oscura,LIBRE,20,Pingüino emperador n.º 2,Tiro,30,Campo de fuerza,Regate,38,Sobrecarga ardiente,LIBRE,43,Triángulo letal,Tiro,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43
61E934EB,2481,c04000210,Montaña Tábano,Viento,POR,MED,Contra,normal,Segundo equipo del Raimon,Amago y esprint,Regate,1,Ancla de navío,Parada,13,Círculo de hielo,LIBRE,20,Barrera de cristal,Parada,30,Puente sin final,Parada,38,Determinación de portero,LIBRE,43,Brisa encabritada,Regate,30,Túnel tornado,Regate,38,Impulso temporal,LIBRE,43
4AC46728,2482,c04000220,Tom Gato,Bosque,DEF,MED,Tension,normal,Segundo equipo del Raimon,Regate disimulado,Defensa,1,Rematerialización,Regate,13,Red de caza,LIBRE,20,Niebla mística,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43,Truco balonazo,Regate,30,Himno de Atenea,Regate,38,Catalizador elemental,LIBRE,43
53DF5669,2483,c04000230,Joaquín Coronado,Fuego,DEF,MED,Juego sucio,normal,Segundo equipo del Raimon,Taconazo,Regate,1,Barreno de fuego,Defensa,13,Salto explosivo,LIBRE,20,Pinzas cortantes,Defensa,30,Salto dimensional,Defensa,38,Guardián férreo,LIBRE,43,Ataque de garza,Regate,30,Espada real,Regate,38,Impulso temporal,LIBRE,43
1C9EC0AE,2484,c04000240,Conant Ó Briain,Bosque,DEF,MED,Tension,normal,Segundo equipo del Raimon,Parada en arco,Defensa,1,Visto y no visto,Regate,13,Red de caza,LIBRE,20,Portal dimensional,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43,Truco balonazo,Regate,30,Himno de Atenea,Regate,38,Impulso temporal,LIBRE,43
0585F1EF,2485,c04000250,Sirius Starsky,Viento,DEF,DEL,Brecha,normal,Segundo equipo del Raimon,Tiro potente,Tiro,1,Robo fantástico,Defensa,13,Tiro vendaval,LIBRE,20,Gran torbellino,Defensa,30,Salto dimensional,Defensa,38,Guardián férreo,LIBRE,43,Peces voladores,Tiro,30,Leopardo de la ventisca,Tiro,38,Sobrecarga ardiente,LIBRE,43
2EA8A22C,2486,c04000260,Shunsuke Aoyama,Bosque,MED,DEL,Tension,normal,Segundo equipo del Raimon,Paso engañoso,Regate,1,Mirada ladrona,Defensa,13,Visto y no visto,LIBRE,20,Pingüino emperador n.º 2,Tiro,30,Cruce explosivo,Regate,38,Catalizador elemental,LIBRE,43,Tiro giratorio,Tiro,30,Pentagrama,Tiro,38,Sobrecarga ardiente,LIBRE,43
37B3936D,2487,c04000270,Bucky Woodchuck,Montana,MED,DEF,Afinidad,normal,Segundo equipo del Raimon,Finta de pie,Regate,1,Presa fractal,Defensa,13,Guardia acrobática,LIBRE,20,Pasos aéreos,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43,Acrobacia robótica,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43
B02B8FA2,2488,c04000280,Punkie Mahican,Montana,MED,DEL,Justicia,normal,Segundo equipo del Raimon,Finta de pie,Regate,1,Tiro rotativo,Tiro,13,Dragón ascendente,LIBRE,20,Pasos aéreos,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43,Salto incandescente,Tiro,30,Caída planetaria,Tiro,38,Sobrecarga ardiente,LIBRE,43
A930BEE3,2489,c04000290,Hugues Baudet,Viento,MED,DEF,Tension,normal,Segundo equipo del Raimon,Entrada cegadora,Regate,1,Danza del viento,Regate,13,Círculo de hielo,LIBRE,20,Proyectil de ozono,Defensa,30,Cruce explosivo,Regate,38,Catalizador elemental,LIBRE,43,Robo rápido,Defensa,30,Engaño yoyó,Defensa,38,Guardián férreo,LIBRE,43
79306F9D,2490,c04000300,Jagur Meister,Fuego,DEL,MED,Tension,normal,Segundo equipo del Raimon,Tiro potente,Tiro,1,Ritmo agresivo,Regate,13,Cabezazo cohete,LIBRE,20,Proyectil letal,Tiro,30,Tiro amasado,Tiro,38,Sobrecarga ardiente,LIBRE,43,Esferas luminosas,Regate,30,Espada real,Regate,38,Impulso temporal,LIBRE,43
602B5EDC,2491,c04000310,Friedrich Schiller,Fuego,DEL,MED,Juego sucio,normal,Segundo equipo del Raimon,Tiro potente,Tiro,1,Ritmo agresivo,Regate,13,Proyectil letal,LIBRE,20,Cabezazo cohete,Tiro,30,Futuro negativo,Tiro,38,Sobrecarga ardiente,LIBRE,43,Ataque de garza,Regate,30,Túnel tornado,Regate,38,Impulso temporal,LIBRE,43
4B060D1F,2492,c04000320,Adarn Shame,Montana,POR,MED,Juego sucio,normal,No afiliados,Finta de pie,Regate,1,Captura excelente,Parada,13,Dragón ascendente,LIBRE,20,Parada en plancha,Parada,30,Mano celestial V,Parada,38,Determinación de portero,LIBRE,43,Guardia acrobática,Regate,30,Espada real,Regate,38,Impulso temporal,LIBRE,43
521D3C5E,2493,c04000330,Ota Shape,Bosque,DEF,MED,Justicia,normal,No afiliados,Regate disimulado,Defensa,1,Visto y no visto,Regate,13,Niebla mística,LIBRE,20,Bobina eléctrica,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43,Truco balonazo,Regate,30,Himno de Atenea,Regate,38,Impulso temporal,LIBRE,43
1D5CAA99,2494,c04000340,Nogo Sarikid,Viento,MED,DEL,Contra,normal,No afiliados,Finta de pie,Regate,1,Tiro rotativo,Tiro,13,Brisa encabritada,LIBRE,20,Círculo de hielo,Regate,30,Túnel tornado,Regate,38,Catalizador elemental,LIBRE,43,Tiro sónico,Tiro,30,Leopardo de la ventisca,Tiro,38,Sobrecarga ardiente,LIBRE,43
04479BD8,2495,c04000350,Spotter,Montana,MED,DEF,Afinidad,normal,Personajes secundarios,Regate disimulado,Defensa,1,Finta bumerán,Regate,13,Muralla de las montañas,LIBRE,20,Guardia acrobática,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43,Defensa propulsada,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43
2F6AC81B,2496,c04000360,Skie Blue,Bosque,POR,MED,Tension,normal,Primer equipo del Raimon,Parada ardiente,Parada,1,Tormenta de pétalos,Parada,13,Manos liberadas,LIBRE,20,Giroparada,Parada,30,Centro de gravedad,Parada,38,Determinación de portero,LIBRE,43,Esferas luminosas,Regate,30,Himno de Atenea,Regate,38,Catalizador elemental,LIBRE,43
3671F95A,2497,c04000370,Rosie Redd,Viento,MED,DEF,Afinidad,normal,Primer equipo del Raimon,Robo rodante,Defensa,1,Barrena voladora,Regate,13,Proyectil de ozono,LIBRE,20,Brisa encabritada,Regate,30,Túnel tornado,Regate,38,Catalizador elemental,LIBRE,43,Caída prehistórica,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43
B1E9E595,2498,c04000380,Jade Greene,Fuego,DEL,MED,Brecha,normal,Primer equipo del Raimon,Finta de pie,Regate,1,Bomba saltarina,Tiro,13,Ataque de garza,LIBRE,20,Cabezazo cohete,Tiro,30,Futuro negativo,Tiro,38,Sobrecarga ardiente,LIBRE,43,Cruce explosivo,Regate,30,Túnel tornado,Regate,38,Catalizador elemental,LIBRE,43
65644859,2499,c04000410,Lance Speares,Fuego,POR,MED,Afinidad,normal,Caballeros Templarios,Despeje de puño,Parada,1,Despeje cohete,Parada,13,Despeje de fuerza,LIBRE,20,Escudo de fuerza,Parada,30,Puños voladores,Parada,38,Determinación de portero,LIBRE,43,Salto explosivo,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43
4E491B9A,2500,c04000420,Dirk Anlace,Bosque,DEF,MED,Juego sucio,normal,Caballeros Templarios,Regate disimulado,Defensa,1,Mirada ladrona,Defensa,13,Espejismo de balón,LIBRE,20,Ataque sombrío,Defensa,30,Ciclón doble,Defensa,38,Guardián férreo,LIBRE,43,Truco balonazo,Regate,30,Himno de Atenea,Regate,38,Catalizador elemental,LIBRE,43
57522ADB,2501,c04000430,Clay Moor,Bosque,DEF,DEL,Tension,normal,Caballeros Templarios,Carga de hombro,Defensa,1,Pinzas cortantes,Defensa,13,A todo vapor,LIBRE,20,Defensa propulsada,Defensa,30,Picadora,Defensa,38,Guardián férreo,LIBRE,43,Pentagrama,Tiro,30,Estrella oscura,Tiro,38,Sobrecarga ardiente,LIBRE,43
1813BC1C,2502,c04000440,Nun Chuck,Montana,DEF,MED,Contra,normal,Caballeros Templarios,Parada en arco,Defensa,1,A todo vapor,Defensa,13,Carga de elefantes,LIBRE,20,Picadora,Defensa,30,Megaterremoto,Defensa,38,Guardián férreo,LIBRE,43,Pasos aéreos,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43
01088D5D,2503,c04000450,Spike Stiletto,Viento,DEF,MED,Justicia,normal,Caballeros Templarios,Regate disimulado,Defensa,1,Barrido defensivo,Defensa,13,Flecha huracán,LIBRE,20,Ciclón doble,Defensa,30,Tacón infernal,Regate,38,Guardián férreo,LIBRE,43,Brisa encabritada,Regate,30,Túnel tornado,Regate,38,Impulso temporal,LIBRE,43
2A25DE9E,2504,c04000460,Bilbo Baton,Bosque,MED,DEL,Contra,normal,Caballeros Templarios,Taconazo,Regate,1,Trayectoria perfecta,Tiro,13,Mirada al futuro,LIBRE,20,Entrada huracán,Regate,30,Triángulo letal,Tiro,38,Impulso temporal,LIBRE,43,Pentagrama,Tiro,30,Estrella oscura,Tiro,38,Sobrecarga ardiente,LIBRE,43
333EEFDF,2505,c04000470,Jack Knife,Montana,MED,DEL,Brecha,normal,Caballeros Templarios,Entrada cegadora,Regate,1,Visto y no visto,Regate,13,Regate topo,LIBRE,20,Cascabel,Tiro,30,Zigzag de fuego,Defensa,38,Impulso temporal,LIBRE,43,Cascabel,Tiro,30,Engranajes aceleradores,Tiro,38,Sobrecarga ardiente,LIBRE,43
B4A6F310,2506,c04000480,Bayonet Gunne,Viento,MED,DEF,Juego sucio,normal,Caballeros Templarios,Caño,Regate,1,Tiro sónico,Tiro,13,Barrido defensivo,LIBRE,20,Ataque sombrío,Defensa,30,Defensa múltiple,Defensa,38,Impulso temporal,LIBRE,43,Gran torbellino,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43
ADBDC251,2507,c04000490,Howie Itzer,Bosque,DEL,MED,Contra,normal,Caballeros Templarios,Tiro potente,Tiro,1,Visto y no visto,Regate,13,Comadreja,LIBRE,20,Pingüino emperador n.º 2,Tiro,30,Mina terrestre,Regate,38,Sobrecarga ardiente,LIBRE,43,Dragón ascendente,Regate,30,Himno de Atenea,Regate,38,Impulso temporal,LIBRE,43
64A6226E,2508,c04000510,Flam Berger,Fuego,DEL,MED,Afinidad,normal,Caballeros Templarios,Tiro potente,Tiro,1,Proyectil letal,Tiro,13,Cortafuegos,LIBRE,20,Entrada de llamas,Regate,30,Estrella oscura,Tiro,38,Sobrecarga ardiente,LIBRE,43,Cruce explosivo,Regate,30,Túnel tornado,Regate,38,Impulso temporal,LIBRE,43
4F8B71AD,2509,c04000520,Matt Chetty,Viento,POR,MED,Afinidad,normal,Caballeros Templarios,Despeje de puño,Parada,1,Parada ardiente,Parada,13,Tormenta del desierto,LIBRE,20,Escudo de fuerza,Parada,30,Paisaje helado,Defensa,38,Determinación de portero,LIBRE,43,Círculo de hielo,Regate,30,Túnel tornado,Regate,38,Impulso temporal,LIBRE,43
569040EC,2510,c04000530,Harold Shields,Montana,DEL,MED,Contra,normal,Caballeros Templarios,Tiro potente,Tiro,1,Bomba saltarina,Tiro,13,Salto incandescente,LIBRE,20,Cortafuegos,Defensa,30,Picadora,Defensa,38,Sobrecarga ardiente,LIBRE,43,Corriente negra,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43
19D1D62B,2511,c04000540,Hal Byrd,Bosque,MED,DEL,Justicia,normal,Caballeros Templarios,Entrada cegadora,Regate,1,Barrido defensivo,Defensa,13,Cabezazo cohete,LIBRE,20,Segadora,Defensa,30,Imagen residual,Regate,38,Impulso temporal,LIBRE,43,Pentagrama,Tiro,30,Estrella oscura,Tiro,38,Sobrecarga ardiente,LIBRE,43
00CAE76A,2512,c04000550,Morgan Stern,Montana,DEF,MED,Justicia,normal,Caballeros Templarios,Regate disimulado,Defensa,1,Barrido defensivo,Defensa,13,A todo vapor,LIBRE,20,Tacón infernal,Regate,30,Tornado inverso,Tiro,38,Guardián férreo,LIBRE,43,Corriente negra,Regate,30,Espada real,Regate,38,Impulso temporal,LIBRE,43
2BE7B4A9,2513,c04000560,Roman Ballista,Fuego,MED,DEL,Afinidad,normal,Caballeros Templarios,Caño,Regate,1,Corte volcánico,Defensa,13,Tornado de fuego,LIBRE,20,Arrancada,Regate,30,Picadora,Defensa,38,Catalizador elemental,LIBRE,43,Proyectil letal,Tiro,30,Triángulo ZZ,Tiro,38,Sobrecarga ardiente,LIBRE,43
66E09C37,2514,c04000610,Par Scal,Fuego,POR,MED,Contra,normal,Empollones,Parada poderosa,Parada,1,Parada en pirueta,Parada,13,Escudo de fuerza,LIBRE,20,Presa de sombras,Parada,30,Mordisco de serpiente,Parada,38,Determinación de portero,LIBRE,43,Cruce explosivo,Regate,30,Túnel tornado,Regate,38,Catalizador elemental,LIBRE,43
4DCDCFF4,2515,c04000620,Tez La,Bosque,DEF,MED,Juego sucio,normal,Empollones,Parada en arco,Defensa,1,Mirada ladrona,Defensa,13,Fuerza centrífuga,LIBRE,20,Ciclón,Defensa,30,Regate múltiple,Regate,38,Guardián férreo,LIBRE,43,Salto explosivo,Regate,30,Himno de Atenea,Regate,38,Catalizador elemental,LIBRE,43
54D6FEB5,2516,c04000630,Aris Tottle,Montana,DEF,MED,Afinidad,normal,Empollones,Parada en arco,Defensa,1,Mirada ladrona,Defensa,13,Finta bumerán,LIBRE,20,Patada canguro,Regate,30,Picadora,Defensa,38,Guardián férreo,LIBRE,43,Dragón ascendente,Regate,30,Espada real,Regate,38,Impulso temporal,LIBRE,43
1B976872,2517,c04000640,Archie Medes,Bosque,DEF,MED,Juego sucio,normal,Empollones,Parada en arco,Defensa,1,Mirada ladrona,Defensa,13,Mirada al futuro,LIBRE,20,Confusión,Regate,30,Segadora,Defensa,38,Guardián férreo,LIBRE,43,Truco balonazo,Regate,30,Himno de Atenea,Regate,38,Catalizador elemental,LIBRE,43
028C5933,2518,c04000650,Socrat Eiss,Viento,DEF,DEL,Contra,normal,Empollones,Parada en arco,Defensa,1,Mirada ladrona,Defensa,13,Trayectoria perfecta,LIBRE,20,Corte giratorio,Defensa,30,Espejismo de balón,Regate,38,Guardián férreo,LIBRE,43,Tiro sónico,Tiro,30,Leopardo de la ventisca,Tiro,38,Sobrecarga ardiente,LIBRE,43
29A10AF0,2519,c04000660,Ian Stein,Bosque,MED,DEF,Afinidad,normal,Empollones,Amago y esprint,Regate,1,Mirada al futuro,Regate,13,Mirada ladrona,LIBRE,20,Robo rápido,Defensa,30,Corte giratorio,Defensa,38,Catalizador elemental,LIBRE,43,Red de caza,Defensa,30,Salto dimensional,Defensa,38,Guardián férreo,LIBRE,43
30BA3BB1,2520,c04000670,Ed Ison,Bosque,MED,DEL,Juego sucio,normal,Empollones,Taconazo,Regate,1,Mirada al futuro,Regate,13,Trayectoria perfecta,LIBRE,20,Bola falsa,Defensa,30,Acelerón,Regate,38,Impulso temporal,LIBRE,43,Cabezazo cohete,Tiro,30,Tiro espectral,Tiro,38,Sobrecarga ardiente,LIBRE,43
B722277E,2521,c04000680,Mitchell Angelio,Viento,MED,DEL,Brecha,normal,Empollones,Taconazo,Regate,1,Mirada al futuro,Regate,13,Trayectoria perfecta,LIBRE,20,Cruce explosivo,Regate,30,Entrada huracán,Regate,38,Catalizador elemental,LIBRE,43,Tiro sónico,Tiro,30,Balón de plasma,Tiro,38,Sobrecarga ardiente,LIBRE,43
AE39163F,2522,c04000690,Moe Sart,Bosque,DEL,DEF,Contra,normal,Empollones,Tiro potente,Tiro,1,Trayectoria perfecta,Tiro,13,Mirada ladrona,LIBRE,20,Remate gafas,Tiro,30,Flecha divina,Tiro,38,Sobrecarga ardiente,LIBRE,43,Red de caza,Defensa,30,Salto dimensional,Defensa,38,Guardián férreo,LIBRE,43
7E39C741,2523,c04000700,Dave Inchy,Bosque,MED,DEF,Tension,normal,Empollones,Paso engañoso,Regate,1,Mirada al futuro,Regate,13,Trayectoria perfecta,LIBRE,20,Ciclón,Defensa,30,Portal dimensional,Defensa,38,Catalizador elemental,LIBRE,43,Ilusión deslumbrante,Defensa,30,Salto dimensional,Defensa,38,Guardián férreo,LIBRE,43
6722F600,2524,c04000710,Frank Lyn,Bosque,DEL,MED,Juego sucio,normal,Empollones,Tiro potente,Tiro,1,Trayectoria perfecta,Tiro,13,Mirada al futuro,LIBRE,20,Regate múltiple,Regate,30,Tiro balista,Tiro,38,Sobrecarga ardiente,LIBRE,43,Círculo de hielo,Regate,30,Himno de Atenea,Regate,38,Catalizador elemental,LIBRE,43
4C0FA5C3,2525,c04000720,Cooper Nikos,Bosque,POR,MED,Justicia,normal,Empollones,Parada de mano firme,Parada,1,Parada en pirueta,Parada,13,Agujero de gusano,LIBRE,20,Torbellino,Parada,30,Mirada ladrona,Defensa,38,Determinación de portero,LIBRE,43,Truco balonazo,Regate,30,Himno de Atenea,Regate,38,Catalizador elemental,LIBRE,43
55149482,2526,c04000730,Leo Gally,Bosque,DEF,MED,Brecha,normal,Empollones,Jugarreta,Defensa,1,Mirada ladrona,Defensa,13,Red de caza,LIBRE,20,Barrido defensivo,Defensa,30,Mirada al futuro,Regate,38,Guardián férreo,LIBRE,43,Truco balonazo,Regate,30,Himno de Atenea,Regate,38,Impulso temporal,LIBRE,43
1A550245,2527,c04000740,Desmond Cartes,Montana,MED,DEF,Afinidad,normal,Empollones,Taconazo,Regate,1,Mirada al futuro,Regate,13,Mirada ladrona,LIBRE,20,Truco balonazo,Regate,30,Segadora,Defensa,38,Impulso temporal,LIBRE,43,Defensa propulsada,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43
034E3304,2528,c04000750,Connor Fuschius,Viento,MED,DEL,Afinidad,normal,Empollones,Amago y esprint,Regate,1,Mirada al futuro,Regate,13,Salto incandescente,LIBRE,20,Acelerón,Regate,30,Arcoíris luminoso,Tiro,38,Catalizador elemental,LIBRE,43,Peces voladores,Tiro,30,Balón de plasma,Tiro,38,Sobrecarga ardiente,LIBRE,43
286360C7,2529,c04000760,Dar Wynne,Montana,DEL,MED,Afinidad,normal,Empollones,Tiro potente,Tiro,1,Trayectoria perfecta,Tiro,13,Acelerón,LIBRE,20,Gran torbellino,Defensa,30,Disparo con rebotes,Tiro,38,Sobrecarga ardiente,LIBRE,43,Dragón ascendente,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43
6C7EB13D,2530,c04000810,Starbuck Rogers,Montana,POR,MED,Brecha,normal,Vía Láctea,Parada de mano firme,Parada,1,Parada ardiente,Parada,13,Golpes de luz,LIBRE,20,Escudo de fuerza,Parada,30,Rompetiros,Parada,38,Determinación de portero,LIBRE,43,Guardia acrobática,Regate,30,Espada real,Regate,38,Impulso temporal,LIBRE,43
4753E2FE,2531,c04000820,Worff Chewback,Montana,DEF,MED,Afinidad,normal,Vía Láctea,Parada en arco,Defensa,1,Carga de elefantes,Defensa,13,A todo vapor,LIBRE,20,Sismo,Defensa,30,La gran muralla,Defensa,38,Guardián férreo,LIBRE,43,Guardia acrobática,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43
5E48D3BF,2532,c04000830,Dart H. Cylon,Bosque,DEF,MED,Tension,normal,Vía Láctea,Robo rodante,Defensa,1,Gran torbellino,Defensa,13,Visto y no visto,LIBRE,20,Ataque sombrío,Defensa,30,Portal dimensional,Defensa,38,Guardián férreo,LIBRE,43,Truco balonazo,Regate,30,Himno de Atenea,Regate,38,Impulso temporal,LIBRE,43
11094578,2533,c04000840,Scotty O'Brien,Montana,DEF,MED,Contra,normal,Vía Láctea,Robo rodante,Defensa,1,Gran torbellino,Defensa,13,Tacón infernal,LIBRE,20,Zigzag chispeante,Regate,30,Esferas luminosas,Regate,38,Guardián férreo,LIBRE,43,Corriente negra,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43
08127439,2534,c04000850,Billy-Lee Adarma,Fuego,MED,DEF,Justicia,normal,Vía Láctea,Paso engañoso,Regate,1,Acelerón,Regate,13,Carga de elefantes,LIBRE,20,Entrada de llamas,Regate,30,Bomba saltarina,Tiro,38,Impulso temporal,LIBRE,43,Pinzas cortantes,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43
233F27FA,2535,c04000860,Zaphod Riker,Viento,MED,DEF,Contra,normal,Vía Láctea,Caño,Regate,1,Tiro sónico,Tiro,13,Halcón de trueno,LIBRE,20,Círculo de hielo,Regate,30,Finta bumerán,Regate,38,Impulso temporal,LIBRE,43,Caída prehistórica,Defensa,30,Salto dimensional,Defensa,38,Guardián férreo,LIBRE,43
3A2416BB,2536,c04000870,Cyber Dalekman,Montana,MED,DEF,Tension,normal,Vía Láctea,Caño,Regate,1,Defensa propulsada,Defensa,13,Pasos aéreos,LIBRE,20,Corte volcánico,Defensa,30,Cabezazo cohete,Tiro,38,Catalizador elemental,LIBRE,43,Muralla de las montañas,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43
BDBC0A74,2537,c04000880,Lucas Skywalk,Viento,MED,DEL,Contra,normal,Vía Láctea,Taconazo,Regate,1,Cabezazo cohete,Tiro,13,Pared solitaria,LIBRE,20,Balón galgo,Regate,30,Bomba saltarina,Tiro,38,Impulso temporal,LIBRE,43,Peces voladores,Tiro,30,Leopardo de la ventisca,Tiro,38,Sobrecarga ardiente,LIBRE,43
A4A73B35,2538,c04000890,Jimmy Kyrk,Bosque,DEL,MED,Justicia,normal,Vía Láctea,Tiro potente,Tiro,1,Cabezazo cohete,Tiro,13,Entrada de llamas,LIBRE,20,Triángulo ZZ,Tiro,30,Katana crisantemo,Tiro,38,Sobrecarga ardiente,LIBRE,43,Avance chispeante,Regate,30,Himno de Atenea,Regate,38,Catalizador elemental,LIBRE,43
74A7EA4B,2539,c04000900,Harkness Torchwood,Montana,DEL,MED,Tension,normal,Vía Láctea,Tiro potente,Tiro,1,Truco balonazo,Regate,13,Tacón infernal,LIBRE,20,Proyectil letal,Tiro,30,Granada doble,Tiro,38,Sobrecarga ardiente,LIBRE,43,Corriente negra,Regate,30,Espada real,Regate,38,Impulso temporal,LIBRE,43
6DBCDB0A,2540,c04000910,Jean-Luc Janeway,Fuego,DEL,MED,Afinidad,normal,Vía Láctea,Tiro potente,Tiro,1,Finta bumerán,Regate,13,Lluvia de meteoros,LIBRE,20,Tornado inverso,Tiro,30,Cañón de meteoritos,Tiro,38,Sobrecarga ardiente,LIBRE,43,Esferas luminosas,Regate,30,Túnel tornado,Regate,38,Catalizador elemental,LIBRE,43
469188C9,2541,c04000920,Wesley Sheridan,Viento,POR,MED,Juego sucio,normal,Vía Láctea,Parada poderosa,Parada,1,Parada ardiente,Parada,13,Escudo de fuerza,LIBRE,20,Campo de fuerza,Parada,30,Escudo de fuerza total,Parada,38,Determinación de portero,LIBRE,43,Círculo de hielo,Regate,30,Túnel tornado,Regate,38,Impulso temporal,LIBRE,43
5F8AB988,2542,c04000930,Sithri Peon,Montana,DEF,MED,Brecha,normal,Vía Láctea,Jugarreta,Defensa,1,Mirada ladrona,Defensa,13,Carga de elefantes,LIBRE,20,Sismo,Defensa,30,Picadora,Defensa,38,Guardián férreo,LIBRE,43,Guardia acrobática,Regate,30,Espada real,Regate,38,Impulso temporal,LIBRE,43
10CB2F4F,2543,c04000940,Isaac Binks,Bosque,DEF,MED,Tension,normal,Vía Láctea,Regate disimulado,Defensa,1,Mirada ladrona,Defensa,13,Fuerza centrífuga,LIBRE,20,Corte giratorio,Defensa,30,Salto dimensional,Defensa,38,Guardián férreo,LIBRE,43,Corriente negra,Regate,30,Himno de Atenea,Regate,38,Impulso temporal,LIBRE,43
