# Con que busto se dibuja cada personaje debajo de la cara (NOTAS O-148, O-154).
# cuerpo = fichero de 10_icon_chr/uniform/<cuerpo>_l.png, ya en su talla.
# complexion = cuerpo base 3D (c000101..c000401); tipo_cuerpo = 0-7, lo que usa
# el filtro de cuerpo del juego; origen = camiseta / portero / propia / respaldo.
# Lo genera herramientas/construir_cuerpos.py.
identidad,cuerpo,complexion,tipo_cuerpo,origen
9030F331,u010601_10_00,c000101,0,camiseta
9038C5AA,u071605_10_00,c000301,4,camiseta
90461FD1,u115108_10_00,c000301,7,camiseta
904C4F56,u080203_10_00,c000201,2,camiseta
904F48FE,u117407_10_00,c000401,6,camiseta
9065AE96,u117405_10_00,c000301,4,camiseta
9072E6AF,u11030020,c000301,7,propia
9073D48C,u020905_10_00,c000301,4,camiseta
90788397,u045601_10_00,c000101,0,camiseta
90977704,u117407_10_00,c000401,6,camiseta
90AAAE8D,u117402_10_00,c000101,1,camiseta
90ABEB76,u117402_10_00,c000101,1,camiseta
90B639BB,u010101_10_00,,,respaldo_generico
90DDEBE1,u117401_10_00,c000101,0,camiseta
90DF07A2,u041203_10_00,c000201,2,camiseta
90DF88EF,u117403_10_00,c000201,2,camiseta
90FFF32A,u117402_10_00,c000101,1,camiseta
911D6D95,u041201_10_00,c000101,0,camiseta
911DE2D8,u117403_10_00,c000201,2,camiseta
911F81D6,u117405_10_00,c000301,4,camiseta
913D991D,u117407_10_00,c000401,6,camiseta
91551D33,u117401_10_00,c000101,0,camiseta
9155927E,u061505_10_00,c000301,4,camiseta
9168C4BA,u117407_10_00,c000401,6,camiseta
91698141,u117401_10_00,c000101,0,camiseta
9171AA97,u040103_10_00,c000201,2,camiseta
918475E6,u115103_10_00,c000201,2,camiseta
9188D699,u11802020,c000301,4,propia
918D22C9,u117401_10_00,c000101,0,camiseta
919F1269,u115106_10_00,c000401,5,camiseta
91A7C4A1,u117407_10_00,c000401,6,camiseta
91B08C98,u110356_10_00,c000401,5,portero
91B1BEBB,u020906_10_00,c000401,5,camiseta
91BAE9A0,u045603_10_00,c000201,2,camiseta
91C5F607,u080101_20_00,c000101,0,camiseta
91C6FBD7,u117406_10_00,c000401,5,camiseta
91D50702,u117405_10_00,c000301,4,camiseta
91F2164B,u117403_10_00,c000201,2,camiseta
9209F6A7,u117401_10_00,c000101,0,camiseta
920CD04D,u111601_10_00,c000101,0,camiseta
923E3DCE,u040401_10_00,c000101,0,camiseta
923EB283,u031006_10_00,c000401,5,camiseta
92422FB9,u117401_10_00,c000101,0,camiseta
92698C2A,u117406_10_00,c000401,5,camiseta
9276C225,u117405_10_00,c000301,4,camiseta
9281F881,u117401_10_00,c000101,0,camiseta
92841BB7,u061101_10_00,c000101,0,camiseta
928C6A59,u117405_10_00,c000301,4,camiseta
9292EEE0,u021203_10_00,c000201,2,camiseta
929936B6,u117401_10_00,c000101,0,camiseta
9299B9FB,u041007_10_00,c000401,6,camiseta
929B55B8,u117407_10_00,c000401,6,camiseta
92B0F62B,u117402_10_00,c000101,1,camiseta
92CB075E,u115105_10_00,c000301,4,camiseta
92CC6B11,u030601_10_00,c000101,0,camiseta
92D14610,u061406_10_00,c000401,5,camiseta
92D1C95D,u117407_10_00,c000401,6,camiseta
92EC10D4,u117405_10_00,c000301,4,camiseta
92ED552F,u117401_10_00,c000101,0,camiseta
92FBD163,u112302_10_00,c000101,1,camiseta
92FE434E,u050105_10_00,c000301,4,camiseta
930E0126,u030601_10_00,c000101,0,camiseta
930E1364,u021201_10_00,c000101,0,camiseta
9313A36A,u117405_10_00,c000301,4,camiseta
932E7AE3,u117405_10_00,c000301,4,camiseta
932F3F18,u117401_10_00,c000101,0,camiseta
9339BB54,u112302_10_00,c000101,1,camiseta
933C2979,u050155_10_00,c000301,4,portero
934392B6,u117403_10_00,c000201,2,camiseta
93467180,u117402_10_00,c000101,1,camiseta
934E006E,u117401_10_00,c000101,0,camiseta
93593F8F,u117402_10_00,c000101,1,camiseta
935B5C81,u117406_10_00,c000401,5,camiseta
935BD3CC,u041006_10_00,c000401,5,camiseta
93729C1C,u117401_10_00,c000101,0,camiseta
9380458E,u117403_10_00,c000201,2,camiseta
9383DF44,u080101_10_00,c000101,0,camiseta
9384997F,u070505_10_00,c000301,4,camiseta
9389FED6,u021401_10_00,c000101,0,camiseta
938B9DD8,u030805_10_00,c000301,4,camiseta
93A4FBBC,u115105_10_00,c000301,4,camiseta
93ABE61D,u117401_10_00,c000101,0,camiseta
93B4275F,u010701_10_00,c000101,0,camiseta
93B4A812,u117402_10_00,c000101,1,camiseta
93CB9C90,u117406_10_00,c000401,5,camiseta
93CEB5DE,u02029500,c000101,1,propia
93CEBA7A,u111606_10_00,c000401,5,camiseta
93DB4073,u115105_10_00,c000301,4,camiseta
93ED3E24,u010101_10_00,,,respaldo_generico
93F700E2,u021303_10_00,c000201,2,camiseta
93FC57F9,u040407_10_00,c000401,6,camiseta
940C71AC,u117402_10_00,c000101,1,camiseta
941A0BB6,u117407_10_00,c000401,6,camiseta
942697C4,u117401_10_00,c000101,0,camiseta
9427D23F,u117401_10_00,c000101,0,camiseta
94333E5A,u070407_10_00,c000401,6,camiseta
943581A5,u050205_10_00,c000301,4,camiseta
944102FE,u110902_10_00,c000101,1,camiseta
94431E1F,u11010040,c000301,7,propia
94509753,u117402_10_00,c000101,1,camiseta
94527B10,u040705_10_00,c000301,4,camiseta
9452F45D,u117401_10_00,c000101,0,camiseta
9460DC02,u117402_10_00,c000101,1,camiseta
946CE756,u115101_10_00,c000101,0,camiseta
94791D5F,u111402_10_00,c000101,1,camiseta
947FAB07,u080803_10_00,c000201,2,camiseta
94823504,u031106_10_00,c000401,5,camiseta
9489ED52,u117401_10_00,c000101,0,camiseta
948E1C71,u112101_10_00,c000101,0,camiseta
94BD00CE,u117402_10_00,c000101,1,camiseta
94BD8F83,u010901_10_00,c000101,0,camiseta
94BECA4C,u115107_10_00,c000401,6,camiseta
94C2344C,u117401_10_00,c000101,0,camiseta
94D50BAD,u117402_10_00,c000101,1,camiseta
94FEA83E,u117401_10_00,c000101,0,camiseta
95005E7B,u117405_10_00,c000301,4,camiseta
951322B6,u010107_10_00,c000401,6,camiseta
9517619A,u117401_10_00,c000101,0,camiseta
951770A6,u061101_10_00,c000101,0,camiseta
9522C823,u050605_10_00,c000301,4,camiseta
95371A5F,u117403_10_00,c000201,2,camiseta
953CC209,u02024750,c000101,1,propia
954B8765,u117402_10_00,c000101,1,camiseta
955F20C5,u041805_10_00,c000301,4,respaldo_equipo
957CA07B,u115101_10_00,c000101,0,camiseta
957F6AF9,u117402_10_00,c000101,1,camiseta
958368C9,u110907_10_00,c000401,6,camiseta
95901127,u040705_10_00,c000301,4,camiseta
95909E6A,u117407_10_00,c000401,6,camiseta
9592FD64,u117402_10_00,c000101,1,camiseta
9594520B,u010101_10_00,c000101,0,camiseta
959B463C,u020303_10_00,c000201,2,camiseta
95A22E1E,u11807100,c000301,4,propia
95B07BDE,u010201_10_00,c000101,0,camiseta
95B286A1,u032201_10_00,c000101,0,camiseta
95BDC130,u080808_10_00,c000301,7,camiseta
95CE1B9B,u117405_10_00,c000301,4,camiseta
95D86181,u117403_10_00,c000201,2,camiseta
95E4FDF3,u117401_10_00,c000101,0,camiseta
95E5B808,u117405_10_00,c000301,4,camiseta
95F1546D,u070401_10_00,c000101,0,camiseta
95F7EB92,u050202_10_00,c000101,1,camiseta
96072BBD,u11010170,c000101,1,propia
96144A04,u117402_10_00,c000101,1,camiseta
9614C549,u040801_10_00,c000101,0,camiseta
9616290A,u117405_10_00,c000301,4,camiseta
961C3AB7,u010101_10_00,,,respaldo_generico
961F9252,u020702_10_00,c000101,1,camiseta
9633D2C3,u115103_10_00,c000201,2,camiseta
9634AFB0,u010101_10_00,c000101,0,camiseta
964C1261,u020202_10_00,c000101,1,camiseta
964D08B8,u071103_10_00,c000201,2,camiseta
96570E83,u117203_10_00,c000201,2,camiseta
965CB5EF,u117401_10_00,c000101,0,camiseta
9660299D,u117401_10_00,c000101,0,camiseta
96616C66,u117407_10_00,c000401,6,camiseta
9667EFA2,u010101_10_00,,,respaldo_generico
96733FFC,u040103_10_00,c000201,2,camiseta
96848A15,u117405_10_00,c000301,4,camiseta
968E6287,u020905_10_00,c000301,4,camiseta
9697CE90,u051701_10_00,c000101,0,respaldo_equipo
96B3CE31,u032103_10_00,c000201,2,camiseta
96B81667,u020602_10_00,c000101,1,camiseta
96CF530B,u117402_10_00,c000101,1,camiseta
96FBBE97,u117402_10_00,c000101,1,camiseta
9706E16A,u030901_10_00,c000101,0,camiseta
970AC81F,u112101_10_00,c000101,0,camiseta
970D393C,u117402_10_00,c000101,1,camiseta
972395EE,u115103_10_00,c000201,2,camiseta
97395BED,u010801_10_00,c000101,0,camiseta
9739D4A0,u117401_10_00,c000101,0,camiseta
9746E022,u117401_10_00,c000101,0,camiseta
9758743F,u041801_10_00,c000101,0,respaldo_equipo
976C8907,u060301_10_00,c000101,0,camiseta
97712B4B,u042102_10_00,c000101,1,camiseta
9771A406,u032151_10_00,c000101,0,portero
977A7C50,u020602_10_00,c000101,1,camiseta
978F628F,u071103_10_00,c000201,2,camiseta
979EDFD8,u117406_10_00,c000401,5,camiseta
97A243AA,u117402_10_00,c000101,1,camiseta
97A30651,u117401_10_00,c000101,0,camiseta
97B155CB,u05020320,c000301,4,propia
97B4EDED,u010107_10_00,c11500560,6,respaldo_generico
97C5418A,u11010070,c000401,6,propia
97D4433D,u117403_10_00,c000201,2,camiseta
97D62033,u117402_10_00,c000101,1,camiseta
97D6AF7E,u040805_10_00,c000301,4,camiseta
97E49047,u11807200,c000101,1,propia
97E51D84,u11907080,c000301,4,propia
97EC785C,u010101_10_00,c000101,0,camiseta
97FD929C,u070205_10_00,c000301,4,camiseta
980077F3,u115101_10_00,c000101,1,camiseta
9800FCF7,u11010020,c000301,4,propia
980578B2,u117405_10_00,c000301,4,camiseta
98124753,u117405_10_00,c000301,4,camiseta
981A36BD,u117405_10_00,c000301,4,camiseta
981AB9F0,u011201_10_00,c000101,0,camiseta
98250377,u031401_10_00,c000101,0,camiseta
98276079,u117403_10_00,c000201,2,camiseta
982EDB21,u117402_10_00,c000101,1,camiseta
9852461B,u030501_10_00,c000101,0,camiseta
98599E4D,u117401_10_00,c000101,0,camiseta
9875DEDC,u115101_10_00,c000101,1,camiseta
9880E44C,u117406_10_00,c000401,5,camiseta
9894A639,u080406_10_00,c000401,5,camiseta
98ADA341,u080101_10_00,c000101,0,camiseta
98B16475,u070305_10_00,c000301,4,camiseta
98BD3DC5,u117407_10_00,c000401,6,camiseta
98BDB288,u061705_10_00,c000301,4,camiseta
98C20947,u117403_10_00,c000201,2,camiseta
98CFFE66,u11500530,c000301,4,propia
98D929BD,u071001_10_00,c000101,0,camiseta
98DC02B3,u117403_10_00,c000201,2,camiseta
98F7A120,u117407_10_00,c000401,6,camiseta
98FCCC19,u050903_10_00,c000201,2,respaldo_equipo
99006370,u040103_10_00,c000201,2,camiseta
990D9451,u115101_10_00,c000101,1,camiseta
991B438A,u021502_10_00,c000101,1,camiseta
991E6884,u117402_10_00,c000101,1,camiseta
992A8518,u117405_10_00,c000301,4,camiseta
9935CB17,u117403_10_00,c000201,2,camiseta
99372754,u041505_10_00,c000301,4,camiseta
99428E7B,u117406_10_00,c000401,5,camiseta
994AFBEF,u010101_10_00,c000101,0,camiseta
9950DDE1,u051703_10_00,c000201,2,camiseta
997F57F2,u117401_10_00,c000101,0,camiseta
997FD8BF,u061703_10_00,c000201,2,camiseta
99902C2C,u030505_10_00,c000301,4,camiseta
999BF47A,u117402_10_00,c000101,1,camiseta
99C21DC4,u115101_10_00,c000101,0,camiseta
99C71285,u117403_10_00,c000201,2,camiseta
99D02D64,u117405_10_00,c000301,4,camiseta
99D85C8A,u117405_10_00,c000301,4,camiseta
99D8D3C7,u011251_10_00,c000101,0,portero
99E1C62F,u061301_10_00,c000101,0,camiseta
99E50A4E,u117407_10_00,c000401,6,camiseta
99ECB116,u117407_10_00,c000401,6,camiseta
99EF6F76,u11020500,c000301,4,propia
9A095A0E,u117401_10_00,c000101,0,camiseta
9A14F842,u030403_10_00,c000201,2,camiseta
9A1A3D74,u020901_10_00,c000101,0,camiseta
9A1F2014,u117401_10_00,c000101,0,camiseta
9A264836,u11801030,c000401,6,propia
9A2DBF38,u021253_10_00,c000201,2,portero
9A318CC6,u115105_10_00,c000301,4,camiseta
9A3492BB,u060802_10_00,c000101,1,camiseta
9A35C67C,u117401_10_00,c000101,0,camiseta
9A46C9AA,u115103_10_00,c000201,2,camiseta
9A5333A3,u11170500,c000301,4,propia
9A54F90A,u117405_10_00,c000301,4,camiseta
9A59F3F9,u11808060,c000401,5,propia
9A5C07A9,u011151_10_00,c000101,0,portero
9A5C88E4,u117401_10_00,c000101,0,camiseta
9A61DE20,u117402_10_00,c000101,1,camiseta
9A686578,u117401_10_00,c000101,0,camiseta
9A84B71E,u117405_10_00,c000301,4,camiseta
9AA71F5F,u010901_10_00,c000101,0,camiseta
9AB11F79,u117401_10_00,c000101,0,camiseta
9AB8A421,u021501_10_00,c000101,0,camiseta
9AC65A15,u117405_10_00,c000301,4,camiseta
9AD4098F,u051807_10_00,c000401,6,camiseta
9AD523FB,u010201_10_00,c000101,0,camiseta
9AEB8A02,u080906_10_00,c000401,5,camiseta
9AED3C5A,u111502_10_00,c000101,1,camiseta
9AF6487B,u020201_10_00,c000101,0,respaldo_equipo
9AFB0CD1,u06030220,c000101,1,propia
9AFB839C,u117401_10_00,c000101,0,camiseta
9B043022,u117403_10_00,c000201,2,camiseta
9B04579A,u040101_10_00,c000101,0,camiseta
9B21CBEB,u115101_10_00,c000101,1,camiseta
9B28FAEC,u081102_10_00,c000101,1,camiseta
9B29E035,u080901_10_00,c000101,0,camiseta
9B2F566D,u111502_10_00,c000101,1,camiseta
9B39E9AB,u117405_10_00,c000301,4,camiseta
9B3AAC64,u115101_10_00,c000101,0,camiseta
9B3D2020,u117701_10_00,c000101,0,camiseta
9B4517AB,u117201_10_00,c000101,0,camiseta
9B46DD29,u117403_10_00,c000201,2,camiseta
9B657568,u010901_10_00,c000101,0,camiseta
9B73754E,u117407_10_00,c000401,6,camiseta
9B84A39D,u115105_10_00,c000301,4,camiseta
9B881784,u021803_20_00,c000201,2,camiseta
9B96933D,u117401_10_00,c000101,0,camiseta
9B9B99CE,u11808160,c000301,4,propia
9B9E6D9E,u011103_10_00,c000201,2,camiseta
9B9EE2D3,u117402_10_00,c000101,1,camiseta
9BA1D719,u031301_10_00,c000101,0,camiseta
9BA3B417,u117407_10_00,c000401,6,camiseta
9BAA0F4F,u117405_10_00,c000301,4,camiseta
9BCB3039,u117403_10_00,c000201,2,camiseta
9BD69275,u030406_10_00,c000401,5,camiseta
9BDD4A23,u117401_10_00,c000101,0,camiseta
9BE42201,u11801130,c000201,3,propia
9BE8817E,u115101_10_00,c000101,0,camiseta
9BEFD50F,u021201_10_00,c000101,0,camiseta
9BF7AC4B,u117401_10_00,c000101,0,camiseta
9C0D98FE,u117407_10_00,c000401,6,camiseta
9C1FCB64,u051302_10_00,c000101,1,camiseta
9C304177,u117406_10_00,c000401,5,camiseta
9C4282D4,u115101_10_00,c000101,0,camiseta
9C50E439,u117701_10_00,c000101,0,camiseta
9C7ADD92,u117401_10_00,c000101,0,camiseta
9C8A670E,u117405_10_00,c000301,4,camiseta
9C8D0B41,u115101_10_00,c000101,0,camiseta
9C97C542,u011305_10_00,c000301,4,camiseta
9C9ABBD0,u050701_10_00,c000101,0,camiseta
9C9F3BE1,u117405_10_00,c000301,4,camiseta
9CA08166,u117406_10_00,c000401,5,camiseta
9CA1F430,u111207_10_00,c000401,6,camiseta
9CA3A793,u117401_10_00,c000101,0,camiseta
9CA87FC5,u032305_10_00,c000301,4,camiseta
9CAA1CCB,u117401_10_00,c000101,0,camiseta
9CD2D24D,u010205_10_00,c000301,4,camiseta
9CD4E2FF,u117401_10_00,c000101,0,camiseta
9CF2B08E,u115106_10_00,c000401,5,camiseta
9D1688C8,u117402_10_00,c000101,1,camiseta
9D1D509E,u030101_10_00,c000101,0,camiseta
9D30DAB9,u115101_10_00,c000101,0,camiseta
9D480D39,u117403_10_00,c000201,2,camiseta
9D4F6176,u115101_10_00,c000101,1,camiseta
9D552038,u117405_10_00,c000301,4,camiseta
9D55AF75,u011357_10_00,c000401,6,portero
9D5A9B7F,u111705_10_00,c000301,4,camiseta
9D5D51D6,u117405_10_00,c000301,4,camiseta
9D61CDA4,u117401_10_00,c000101,0,camiseta
9D62EB51,u117402_10_00,c000101,1,camiseta
9D6876FC,u117407_10_00,c000401,6,camiseta
9D7A2566,u117402_10_00,c000101,1,camiseta
9D80E8E3,u115101_10_00,c000101,0,camiseta
9D9D4C6C,u115101_10_00,c000101,0,camiseta
9DAD9A51,u112201_10_00,c000101,0,camiseta
9DB10CFD,u021701_10_00,c000101,0,camiseta
9DB8B7A5,u117406_10_00,c000401,5,camiseta
9DBA5BE6,u041401_10_00,c000101,0,camiseta
9DCFF2C9,u117403_10_00,c000201,2,camiseta
9DDDA153,u051301_10_00,c000101,0,camiseta
9DEF6864,u010151_10_00,c000101,0,portero
9DF22B40,u117407_10_00,c000401,6,camiseta
9DF2A40D,u030301_10_00,c000101,0,camiseta
9E043C8D,u115105_10_00,c000301,4,camiseta
9E1C180E,u031201_10_00,c000101,0,camiseta
9E23A289,u011001_10_00,c000101,0,camiseta
9E294E3F,u112201_10_00,c000101,0,camiseta
9E3C63CB,u117407_10_00,c000401,6,camiseta
9E3E8F88,u041301_10_00,c000101,0,camiseta
9E4B26A7,u117406_10_00,c000401,5,camiseta
9E59753D,u051206_10_00,c000401,5,camiseta
9E5C1946,u117401_10_00,c000101,0,camiseta
9E767063,u030501_10_00,c000101,0,camiseta
9E76FF2E,u117406_10_00,c000401,5,camiseta
9E8FE7EC,u115101_10_00,c000101,0,camiseta
9E925CA6,u117401_10_00,c000101,0,camiseta
9E9984F0,u030307_10_00,c000401,6,camiseta
9EB9FF35,u117402_10_00,c000101,1,camiseta
9ECBB518,u115101_10_00,c000101,1,camiseta
9ED17B1B,u01002610,c000401,6,propia
9ED1F456,u117401_10_00,c000101,0,camiseta
9ED23ED4,u115105_10_00,c000301,4,camiseta
9ED985B8,u117405_10_00,c000301,4,camiseta
9EE519CA,u117401_10_00,c000101,0,camiseta
9EE63F3F,u117405_10_00,c000301,4,camiseta
9EE6C7AA,u110208_10_00,c000301,7,camiseta
9EECA292,u117403_10_00,c000201,2,camiseta
9EFEF108,u05026710,c000301,4,propia
9F09DF2F,u115104_10_00,c000201,3,respaldo_equipo
9F13112C,u011406_10_00,c000401,5,camiseta
9F139E61,u117401_10_00,c000101,0,camiseta
9F1A0464,u080301_10_00,c000101,0,camiseta
9F1BEF8F,u117405_10_00,c000301,4,camiseta
9F1DA8E5,u110706_10_00,c000401,5,camiseta
9F2773FD,u117401_10_00,c000101,0,camiseta
9F2CABAB,u031903_10_00,c000201,2,camiseta
9F2EC8A5,u117403_10_00,c000201,2,camiseta
9F3C9B3F,u117405_10_00,c000301,4,camiseta
9F503691,u117401_10_00,c000101,0,camiseta
9F5BEEC7,u030301_10_00,c000101,0,camiseta
9F617D0E,u021201_10_00,c000101,0,camiseta
9F6E8E98,u010103_10_00,c000201,2,camiseta
9F7B9502,u117402_10_00,c000101,1,camiseta
9F894C90,u117403_10_00,c000201,2,camiseta
9F9B1F0A,u051204_10_00,c000201,3,camiseta
9F9E7371,u117406_10_00,c000401,5,camiseta
9FA1DBB4,u02029500,c000101,1,propia
9FB49519,u117405_10_00,c000301,4,camiseta
9FC279F9,u115107_10_00,c000401,6,camiseta
9FC656BA,u11500130,c000301,7,propia
9FCEDA86,u11804010,c000301,4,propia
9FFE09FC,u117401_10_00,c000101,0,camiseta
A0085F4C,u040401_10_00,c000101,0,camiseta
A008D001,u031007_10_00,c000401,6,camiseta
A00AB30F,u117403_10_00,c000201,2,camiseta
A02F48C6,u115105_10_00,c000301,4,camiseta
A03AB2CF,u111605_10_00,c000301,4,camiseta
A03BEDB6,u117405_10_00,c000301,4,camiseta
A03F9425,u117401_10_00,c000101,0,camiseta
A0402FEA,u010701_10_00,c000101,0,camiseta
A040A0A7,u117405_10_00,c000301,4,camiseta
A050F309,u115105_10_00,c000301,4,camiseta
A0A48C62,u021207_10_00,c000401,6,camiseta
A0AF5434,u117405_10_00,c000301,4,camiseta
A0AFDB79,u041001_10_00,c000101,0,camiseta
A0B27935,u117406_10_00,c000401,5,camiseta
A0B79A03,u117401_10_00,c000101,0,camiseta
A0CDB3E1,u112305_10_00,c000301,4,camiseta
A0DA7256,u117403_10_00,c000201,2,camiseta
A0DB37AD,u117402_10_00,c000101,1,camiseta
A0E72492,u061407_10_00,c000401,6,camiseta
A0E7ABDF,u117401_10_00,c000101,0,camiseta
A0FA0993,u030603_10_00,c000201,2,camiseta
A0FD65DC,u115105_10_00,c000301,4,camiseta
A10A4BFB,u050101_10_00,c000101,0,camiseta
A111A339,u020102_10_00,c000101,1,camiseta
A1181861,u117403_10_00,c000201,2,camiseta
A1195D9A,u117401_10_00,c000101,0,camiseta
A11AF422,u041701_10_00,c000101,0,camiseta
A1254EA5,u061401_10_00,c000101,0,camiseta
A125C1E8,u117401_10_00,c000101,0,camiseta
A13863A4,u030603_10_00,c000201,2,camiseta
A16D3E03,u117405_10_00,c000301,4,camiseta
A16DB14E,u041005_10_00,c000301,4,camiseta
A1701302,u117401_10_00,c000101,0,camiseta
A175F034,u117401_10_00,c000101,0,camiseta
A18245DD,u010701_10_00,c000101,0,camiseta
A182CA90,u117405_10_00,c000301,4,camiseta
A192993E,u115106_10_00,c000401,5,camiseta
A1A69573,u010105_10_00,c000301,4,respaldo_generico
A1B2FBFD,u070506_10_00,c000401,5,camiseta
A1C16260,u021303_10_00,c000201,2,camiseta
A1C1DD80,u111301_10_00,c000101,0,camiseta
A1C8D938,u117401_10_00,c000101,0,camiseta
A1CA357B,u040405_10_00,c000301,4,camiseta
A1ED22F1,u115101_10_00,c000101,0,camiseta
A1FDFE12,u117401_10_00,c000101,0,camiseta
A2061EFE,u117405_10_00,c000301,4,camiseta
A20691B3,u010603_10_00,c000201,2,camiseta
A20EA728,u071601_10_00,c000101,0,camiseta
A21BBCB2,u040301_10_00,c000101,0,camiseta
A245B60E,u020901_10_00,c000101,0,camiseta
A24C0D56,u045301_10_00,c000101,0,camiseta
A24EE115,u045603_10_00,c000201,2,camiseta
A253CC14,u117406_10_00,c000401,5,camiseta
A25A9005,u117403_10_00,c11500260,2,respaldo_equipo
A26C7693,u117406_10_00,c000401,5,camiseta
A2707D53,u115101_10_00,c000101,1,camiseta
A2792A7C,u117401_10_00,c000101,0,camiseta
A27A2DD4,u080205_10_00,c000301,4,camiseta
A27D8155,u110602_10_00,c000101,1,camiseta
A28E9F95,u050102_10_00,c000101,1,camiseta
A2957757,u020201_10_00,c000101,0,camiseta
A29CCC0F,u117401_10_00,c000101,0,camiseta
A29D89F4,u117403_10_00,c000201,2,camiseta
A29E204C,u041801_10_00,c000101,0,camiseta
A2A11586,u117401_10_00,c000101,0,camiseta
A2A19ACB,u061502_10_00,c000101,1,camiseta
A2A25049,u115101_10_00,c000101,0,camiseta
A2C991A8,u117407_10_00,c000401,6,camiseta
A2E96520,u041201_10_00,c000101,0,camiseta
A2E9EA6D,u117405_10_00,c000301,4,camiseta
A30BFB9F,u117401_10_00,c000101,0,camiseta
A32B0F17,u041205_10_00,c000301,4,camiseta
A32B805A,u117402_10_00,c000101,1,camiseta
A34BE7DE,u117403_10_00,c11500260,2,respaldo_equipo
A35EA638,u117401_10_00,c000101,0,camiseta
A35FE3C3,u117407_10_00,c000401,6,camiseta
A3637FB1,u117401_10_00,c000101,0,camiseta
A363F0FC,u061502_10_00,c000101,1,camiseta
A37B74BE,u040701_10_00,c000101,0,respaldo_equipo
A386EE1A,u110305_10_00,c000301,4,camiseta
A38C8B22,u045601_10_00,c000101,0,camiseta
A38E6761,u042201_20_00,c000101,0,camiseta
A391A623,u117406_10_00,c000401,5,camiseta
A3AE1CA4,u117401_10_00,c000101,0,camiseta
A3B21764,u115108_10_00,c000301,7,camiseta
A3B847E3,u080206_10_00,c000401,5,camiseta
A3BB404B,u117401_10_00,c000101,0,camiseta
A3BF39D8,u021003_10_00,c000201,2,camiseta
A3C474C9,u117402_10_00,c000101,1,camiseta
A3C4FB84,u010605_10_00,c000301,4,camiseta
A3D9D685,u040305_10_00,c000301,4,camiseta
A405B041,u115105_10_00,c000301,4,camiseta
A41870E9,u010101_10_00,c000101,0,camiseta
A4222886,u117401_10_00,c000101,0,camiseta
A42234DF,u011103_10_00,c000201,2,respaldo_equipo
A422A7CB,u040801_10_00,c000101,0,camiseta
A429F0D0,u020706_10_00,c000401,5,camiseta
A431493F,u115101_10_00,c000101,1,camiseta
A445897D,u010101_10_00,,,respaldo_generico
A4556DEA,u031602_10_00,c000101,1,camiseta
A4564B1F,u117403_10_00,c000201,2,camiseta
A4570EE4,u117401_10_00,c000101,0,camiseta
A46AD76D,u117405_10_00,c000301,4,camiseta
A47B6A3A,u071107_10_00,c000401,6,camiseta
A485ACB3,u032101_10_00,c000101,0,camiseta
A48F46C6,u11030500,c000301,4,propia
A49881B2,u060305_10_00,c000301,4,camiseta
A4A1945A,u010255_10_00,c000301,4,portero
A4A73B35,u040601_10_00,c000101,0,camiseta
A4AC6C2E,u021502_10_00,c000101,1,camiseta
A4B2E897,u117406_10_00,c000401,5,camiseta
A4CC9D94,u021201_10_00,c000101,0,camiseta
A4CD5358,u010801_10_00,c000101,0,camiseta
A4CDDC15,u117401_10_00,c000101,0,camiseta
A50F396F,u010857_10_00,c000401,6,portero
A50FB622,u117405_10_00,c000301,4,camiseta
A515F76C,u115103_10_00,c000201,2,camiseta
A53CAA9D,u112101_10_00,c000101,0,camiseta
A54749C9,u042105_10_00,c000301,4,camiseta
A54C1ED2,u020602_10_00,c000101,1,respaldo_equipo
A559B616,u051601_10_00,c000101,0,respaldo_equipo
A57082A0,u117407_10_00,c000401,6,camiseta
A575506F,u041805_10_00,c000301,4,respaldo_equipo
A5873749,u040105_10_00,c000301,4,camiseta
A5942128,u117402_10_00,c000101,1,camiseta
A59564D3,u117407_10_00,c000401,6,camiseta
A5978890,u042007_10_00,c000401,6,camiseta
A59CDF8B,u020505_10_00,c000301,4,camiseta
A5A8BD5A,u117406_10_00,c000401,5,camiseta
A5AAAB6B,u020201_10_00,c000101,0,camiseta
A5B9000D,u071101_10_00,c000101,0,camiseta
A5C0A705,u010101_10_00,c000101,0,camiseta
A5C4F515,u061101_10_00,c000101,0,camiseta
A5D14DC5,u070205_10_00,c000301,4,camiseta
A5D2F2C5,u11807220,c000401,5,propia
A5E042B1,u117403_10_00,c000201,2,camiseta
A5E0CDFC,u040803_10_00,c000201,2,camiseta
A5F32308,u11010050,c000101,0,propia
A5F48F89,u080501_10_00,c000101,0,camiseta
A603E327,u050201_10_00,c000101,0,camiseta
A6055CD8,u070405_10_00,c000301,4,camiseta
A610F546,u117401_10_00,c000101,0,camiseta
A611B0BD,u117405_10_00,c000301,4,camiseta
A6135CFE,u041901_10_00,c000101,0,camiseta
A6180BE5,u020401_10_00,c000101,0,camiseta
